SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
75_Recombination events.csv|4907,4907,75_Recombination events.csv,4170,8160,"['24', '25', '31', '39', '40', '47']",1000,2.5e-05,0.01,0.1,5000,50,1,4178,7962,4178-7962,"['25', '39', '40', '47', '24', '31']","['35', '5', '10', '46', '27', '4', '28', '43', '29', '22', '50', '41', '42', '8', '26', '7', '12']","['3', '2']",8.0,198.0,206.0,94.8,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (6/6),53.96,100.0,6/6,100.0,6.0,6.0,6/6,74.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,4907,4170-8160,33.33333333333333,79.4,1,100.0,1,1,1,1,1,10,0,9,100.0%,10.0%,✅ Equal,11,2,9
97_Recombination events.csv|4876,4876,97_Recombination events.csv,966,6423,['47'],1000,2.5e-05,0.01,0.1,5000,50,2,965,6422,965-6422,['47'],['42'],['26'],1.0,1.0,2.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4876,966-6423,100.0,99.8,2,100.0,1,40,11,11,13,23,2,12,84.6%,47.8%,✅ Equal,36,22,14
63_Recombination events.csv|5070,5070,63_Recombination events.csv,6645,10000,['44'],1000,2.5e-05,0.01,0.1,5000,50,1,6646,9984,6646-9984,['44'],"['6', '2']","['49', '42']",1.0,16.0,17.0,99.5,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),56.900000000000006,100.0,1/1,100.0,1.0,1.0,1/1,97.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,5070,6645-10000,100.0,98.3,1,100.0,1,41,2,2,3,18,1,16,66.7%,11.1%,✅ Equal,21,4,17
12_Recombination events.csv|5030,5030,12_Recombination events.csv,4407,10000,"['16', '20', '34']",1000,2.5e-05,0.01,0.1,5000,50,1,4408,9980,4408-9980,"['16', '20', '34']","['35', '6', '32', '9', '48', '18', '7']",['12'],1.0,20.0,21.0,99.62453066332915,4407.0,1101.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.92490613266583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5030,4407-10000,100.0,97.9,1,100.0,1,42,2,2,3,14,1,12,66.7%,14.3%,✅ Equal,17,4,13
95_Recombination events.csv|4915,4915,95_Recombination events.csv,5571,9276,"['11', '12', '13', '15', '43']",1000,2.5e-05,0.01,0.1,5000,50,2,5576,9282,5576-9282,"['13', '43', '12', '11', '15']","['7', '21']","['16', '18', '10', '22']",5.0,6.0,11.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (5/5),58.980000000000004,100.0,5/5,100.0,5.0,5.0,5/5,98.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,4915,5571-9276,20.0,98.9,2,100.0,1,43,3,3,4,18,1,15,75.0%,16.7%,✅ Equal,22,6,16
65_Recombination events.csv|5091,5091,65_Recombination events.csv,3000,4188,['28'],1000,2.5e-05,0.01,0.1,5000,50,3,2998,4144,2998-4144,['28'],"['43', '48', '27']",['8'],2.0,44.0,46.0,96.3,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),56.260000000000005,100.0,1/1,100.0,1.0,1.0,1/1,80.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,5091,3000-4188,100.0,95.4,3,100.0,1,44,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8
94_Recombination events.csv|4843,4843,94_Recombination events.csv,411,5682,['32'],1000,2.5e-05,0.01,0.1,5000,50,1,424,5684,424-5684,['32'],"['10', '7', '31']","['3', '38']",13.0,2.0,15.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),56.96,100.0,1/1,100.0,1.0,1.0,1/1,98.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4843,411-5682,100.0,98.5,1,100.0,1,45,2,2,2,15,0,13,100.0%,13.3%,✅ Equal,17,4,13
11_Recombination events.csv|5024,5024,11_Recombination events.csv,1044,2802,['40'],1000,2.5e-05,0.01,0.1,5000,50,1,1040,2803,1040-2803,['40'],['35'],['16'],4.0,1.0,5.0,100.0,1758.0,439.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5024,1044-2802,100.0,99.5,1,100.0,1,46,5,5,7,14,2,9,71.4%,35.7%,✅ Equal,21,10,11
61_Recombination events.csv|4810,4810,61_Recombination events.csv,8394,10000,"['22', '39', '46']",1000,2.5e-05,0.01,0.1,5000,50,1,8393,9995,8393-9995,"['22', '39', '46']","['35', '5', '17', '13', '18', '38']","['30', '20', '37', '4', '28', '32', '43', '29', '33', '48', '21', '49', '31', '24', '34', '15']",1.0,5.0,6.0,99.7,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (3/3),58.94,100.0,3/3,100.0,3.0,3.0,3/3,98.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,4810,8394-10000,100.0,99.4,1,100.0,1,47,6,5,6,23,0,18,100.0%,21.7%,❌ Diff: RDP=6 vs Santa=5,29,11,18
52_Recombination events.csv|4777,4777,52_Recombination events.csv,3801,10000,"['1', '10', '19', '24', '26', '29', '3', '32', '33', '41', '44', '6', '8']",1000,2.5e-05,0.01,0.1,5000,50,1,3800,9981,3800-9981,"['3', '10', '6', '32', '19', '29', '33', '26', '41', '8', '24', '44']",['1'],"['47', '21']",1.0,19.0,20.0,99.7,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (12/12),56.94,92.3,12/12,100.0,13.0,12.0,12/12,97.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,4777,3801-10000,75.0,98.0,1,100.0,1,48,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9
51_Recombination events.csv|5102,5102,51_Recombination events.csv,7086,10000,['6'],1000,2.5e-05,0.01,0.1,5000,50,1,7098,9790,7098-9790,['6'],['50'],"['22', '33']",12.0,210.0,222.0,92.4,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),53.480000000000004,100.0,1/1,100.0,1.0,1.0,1/1,61.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,5102,7086-10000,100.0,77.8,1,100.0,1,49,2,2,3,14,1,12,66.7%,14.3%,✅ Equal,17,4,13
53_Recombination events.csv|5017,5017,53_Recombination events.csv,960,10000,['34'],1000,2.5e-05,0.01,0.1,5000,50,3,955,9986,955-9986,['34'],"['23', '6']","['28', '38', '10']",5.0,14.0,19.0,99.84513274336283,960.0,240.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.969026548672566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,5017,960-10000,100.0,98.1,3,100.0,1,50,5,5,7,22,2,17,71.4%,22.7%,✅ Equal,29,10,19
66_Recombination events.csv|5004,5004,66_Recombination events.csv,7266,8364,['5'],1000,2.5e-05,0.01,0.1,5000,50,3,7258,8364,7258-8364,['5'],"['37', '46', '27', '38', '26', '50', '40', '24', '34', '31']","['36', '29']",8.0,0.0,8.0,100.0,1098.0,274.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,5004,7266-8364,100.0,99.2,3,100.0,1,51,3,3,4,22,1,19,75.0%,13.6%,✅ Equal,26,6,20
64_Recombination events.csv|4831,4831,64_Recombination events.csv,6693,10000,['2'],1000,2.5e-05,0.01,0.1,5000,50,3,6706,9987,6706-9987,['2'],"['36', '27', '13', '32', '29', '48', '50', '41', '49', '47', '24', '44']","['17', '33', '38', '40']",13.0,13.0,26.0,99.21378893256728,3307.0,826.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.84275778651346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4831,6693-10000,100.0,97.4,3,100.0,1,52,4,4,4,16,0,12,100.0%,25.0%,✅ Equal,20,8,12
17_Recombination events.csv|4389,4389,17_Recombination events.csv,7305,10000,"['1', '10', '11', '14', '16', '2', '20', '25', '30', '31', '36', '37', '45', '46', '48', '5']",1000,2.5e-05,0.01,0.1,5000,50,1,7306,9991,7306-9991,"['10', '14', '16', '2', '37', '31']","['42', '27', '28', '43', '9', '39', '33', '18', '40', '8', '26', '7', '44']","['25', '5', '20', '30', '46', '36', '1', '48', '11', '45']",1.0,9.0,10.0,99.6,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (6/6),58.92,37.5,6/6,100.0,16.0,6.0,6/6,98.1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4389,7305-10000,66.66666666666666,99.0,1,100.0,1,53,5,5,6,16,1,11,83.3%,31.2%,✅ Equal,22,10,12
67_Recombination events.csv|5017,5017,67_Recombination events.csv,4128,10000,['18'],1000,2.5e-05,0.01,0.1,5000,50,1,4100,9952,4100-9952,['18'],['34'],['45'],28.0,48.0,76.0,99.2,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),56.84,100.0,1/1,100.0,1.0,1.0,1/1,90.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,5017,4128-10000,100.0,92.4,1,100.0,1,54,1,1,1,14,0,13,100.0%,7.1%,✅ Equal,15,2,13
48_Recombination events.csv|4854,4854,48_Recombination events.csv,4263,7362,"['37', '6']",1000,2.5e-05,0.01,0.1,5000,50,1,4272,7366,4272-7366,"['37', '6']",['28'],"['24', '14']",9.0,4.0,13.0,99.70958373668925,3099.0,774.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.94191674733786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4854,4263-7362,100.0,98.7,1,100.0,1,55,3,3,3,23,0,20,100.0%,13.0%,✅ Equal,26,6,20
10_Recombination events.csv|5014,5014,10_Recombination events.csv,2310,5193,['21'],1000,2.5e-05,0.01,0.1,5000,50,1,2316,5182,2316-5182,['21'],"['32', '10']","['5', '48', '18', '47']",6.0,11.0,17.0,99.41033645508152,2883.0,720.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.882067291016305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5014,2310-5193,100.0,98.3,1,100.0,1,56,4,4,6,16,2,12,66.7%,25.0%,✅ Equal,22,8,14
7_Recombination events.csv|4893,4893,7_Recombination events.csv,1779,10000,['6'],1000,2.5e-05,0.01,0.1,5000,50,2,1779,9984,1779-9984,['6'],"['46', '9', '22', '7', '31']","['5', '23', '36', '39', '48']",0.0,16.0,16.0,99.8053764748814,1779.0,444.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.96107529497628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4893,1779-10000,100.0,98.4,2,100.0,1,57,6,5,6,15,0,10,100.0%,33.3%,❌ Diff: RDP=6 vs Santa=5,21,11,10
18_Recombination events.csv|4942,4942,18_Recombination events.csv,6717,9849,['4'],1000,2.5e-05,0.01,0.1,5000,50,3,6714,9848,6714-9848,['4'],"['8', '37', '40']","['30', '46', '36', '27', '13', '32', '18', '38', '45', '41', '42', '16', '49', '33', '34', '44']",3.0,1.0,4.0,100.0,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),59.0,100.0,1/1,100.0,1.0,1.0,1/1,99.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,4942,6717-9849,100.0,99.6,3,100.0,1,58,6,6,7,25,1,19,85.7%,24.0%,✅ Equal,32,12,20
98_Recombination events.csv|5023,5023,98_Recombination events.csv,114,6780,['43'],1000,2.5e-05,0.01,0.1,5000,50,1,112,6782,112-6782,['43'],"['6', '13', '32', '24', '37']",['44'],2.0,2.0,4.0,100.0,3334.0,833.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,5023,114-6780,100.0,99.6,1,100.0,1,59,4,4,4,23,0,19,100.0%,17.4%,✅ Equal,27,8,19
91_Recombination events.csv|4940,4940,91_Recombination events.csv,7647,10000,['8'],1000,2.5e-05,0.01,0.1,5000,50,1,7680,9994,7680-9994,['8'],"['38', '42']","['30', '9', '34', '31']",33.0,6.0,39.0,98.34254143646409,2353.0,588.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.66850828729282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,4940,7647-10000,100.0,96.1,1,100.0,1,60,2,2,3,14,1,12,66.7%,14.3%,✅ Equal,17,4,13
49_Recombination events.csv|4677,4677,49_Recombination events.csv,1527,3702,"['15', '17', '2', '22', '24', '26', '32', '4', '44', '6']",1000,2.5e-05,0.01,0.1,5000,50,1,1531,3686,1531-3686,"['17', '6', '4', '32', '44', '22', '26', '2', '24', '15']","['25', '10', '47', '36', '28', '14', '1', '11', '38', '18', '49', '40', '8']","['3', '20', '27', '43', '50', '21']",4.0,16.0,20.0,99.1,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (10/10),56.82,100.0,10/10,100.0,10.0,10.0,10/10,95.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4677,1527-3702,70.0,98.0,1,100.0,1,61,2,2,2,7,0,5,100.0%,28.6%,✅ Equal,9,4,5
5_Recombination events.csv|4990,4990,5_Recombination events.csv,3717,10000,['41'],1000,2.5e-05,0.01,0.1,5000,50,1,3708,9986,3708-9986,['41'],['31'],"['3', '39', '14']",9.0,14.0,23.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),56.96,100.0,1/1,100.0,1.0,1.0,1/1,96.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4990,3717-10000,100.0,97.7,1,100.0,1,62,4,4,5,11,1,7,80.0%,36.4%,✅ Equal,16,8,8
55_Recombination events.csv|5033,5033,55_Recombination events.csv,2373,6027,['40'],1000,2.5e-05,0.01,0.1,5000,50,1,2365,6030,2365-6030,['40'],['33'],"['39', '29', '14', '21', '49', '16', '24']",8.0,3.0,11.0,100.0,3654.0,913.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,5033,2373-6027,100.0,98.9,1,100.0,1,63,3,3,3,28,0,25,100.0%,10.7%,✅ Equal,31,6,25
14_Recombination events.csv|4770,4770,14_Recombination events.csv,8445,8634,['48'],1000,2.5e-05,0.01,0.1,5000,50,5,8450,8634,8450-8634,['48'],"['10', '18', '38', '2', '26', '7', '12']","['20', '32', '39', '16', '33', '45', '47', '24', '34', '44']",5.0,0.0,5.0,97.4,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),58.480000000000004,100.0,1/1,100.0,1.0,1.0,1/1,86.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4770,8445-8634,100.0,99.5,5,99.94979919678715,1,64,4,4,8,27,4,23,50.0%,14.8%,✅ Equal,35,8,27
62_Recombination events.csv|4885,4885,62_Recombination events.csv,3036,8793,['8'],1000,2.5e-05,0.01,0.1,5000,50,1,3041,8791,3041-8791,['8'],['21'],['26'],5.0,2.0,7.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,99.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,4885,3036-8793,100.0,99.3,1,99.9496981891348,1,65,4,4,6,13,2,9,66.7%,30.8%,✅ Equal,19,8,11
48_Recombination events.csv|4804,4804,48_Recombination events.csv,7707,10000,['12'],1000,2.5e-05,0.01,0.1,5000,50,2,7720,9998,7720-9998,['12'],"['25', '50', '44']",['38'],13.0,2.0,15.0,99.34583515045792,2293.0,573.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.86916703009159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4804,7707-10000,100.0,98.5,2,99.89868287740629,2,66,3,3,3,23,0,20,100.0%,13.0%,✅ Equal,26,6,20
26_Recombination events.csv|5002,5002,26_Recombination events.csv,3429,10000,['7'],1000,2.5e-05,0.01,0.1,5000,50,2,3426,9966,3426-9966,['7'],['35'],"['3', '17', '13', '4', '28', '43', '8', '33', '31']",3.0,34.0,37.0,99.5,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),56.900000000000006,100.0,1/1,100.0,1.0,1.0,1/1,94.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5002,3429-10000,100.0,96.3,2,99.89637305699482,2,67,2,2,2,22,0,20,100.0%,9.1%,✅ Equal,24,4,20
43_Recombination events.csv|4930,4930,43_Recombination events.csv,1962,2640,['19'],1000,2.5e-05,0.01,0.1,5000,50,3,1968,2630,1968-2630,['19'],"['8', '48', '50', '28']","['13', '3', '26']",6.0,10.0,16.0,97.6401179941003,678.0,169.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.528023598820056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,4930,1962-2640,100.0,98.4,3,99.84802431610942,2,68,5,5,6,12,1,7,83.3%,41.7%,✅ Equal,18,10,8
3_Recombination events.csv|5018,5018,3_Recombination events.csv,5316,10000,['24'],1000,2.5e-05,0.01,0.1,5000,50,1,5315,9994,5315-9994,['24'],"['30', '19', '29', '16', '37']",['26'],1.0,6.0,7.0,99.9,,,,Step 2: Best Match,🎯 Perfect Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,99.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5018,5316-10000,100.0,99.3,1,99.79939819458374,1,69,3,3,3,24,0,21,100.0%,12.5%,✅ Equal,27,6,21
77_Recombination events.csv|4946,4946,77_Recombination events.csv,2052,3789,['19'],1000,2.5e-05,0.01,0.1,5000,50,1,2053,3795,2053-3795,['19'],['47'],"['43', '45', '30']",1.0,6.0,7.0,99.94242947610823,1737.0,434.2,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.98848589522164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,4946,2052-3789,100.0,99.3,1,99.79939819458374,2,70,3,3,4,18,1,15,75.0%,16.7%,✅ Equal,22,6,16
7_Recombination events.csv|4898,4898,7_Recombination events.csv,3066,10000,['47'],1000,2.5e-05,0.01,0.1,5000,50,1,3062,9984,3062-9984,['47'],['3'],['10'],4.0,16.0,20.0,99.8,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),56.96,100.0,1/1,100.0,1.0,1.0,1/1,96.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4898,3066-10000,100.0,98.0,1,99.79674796747966,2,71,6,5,6,15,0,10,100.0%,33.3%,❌ Diff: RDP=6 vs Santa=5,21,11,10
64_Recombination events.csv|4946,4946,64_Recombination events.csv,1284,10000,['28'],1000,2.5e-05,0.01,0.1,5000,50,2,1304,9990,1304-9990,['28'],"['38', '33', '40']","['30', '23', '43', '14']",20.0,10.0,30.0,99.7,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),56.94,100.0,1/1,100.0,1.0,1.0,1/1,88.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4946,1284-10000,100.0,97.0,2,99.79466119096509,2,72,4,4,4,16,0,12,100.0%,25.0%,✅ Equal,20,8,12
97_Recombination events.csv|4909,4909,97_Recombination events.csv,3198,8844,['37'],1000,2.5e-05,0.01,0.1,5000,50,3,3198,8851,3198-8851,['37'],['7'],"['16', '43']",0.0,7.0,7.0,100.0,4354.0,1088.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,4909,3198-8844,100.0,99.3,3,99.749498997996,2,73,11,11,13,23,2,12,84.6%,47.8%,✅ Equal,36,22,14
45_Recombination events.csv|4741,4741,45_Recombination events.csv,7500,10000,"['1', '11', '12', '18', '19', '20', '21', '22', '23', '24', '25', '27', '30', '32', '33', '34', '35', '37', '4', '41', '42', '47', '49', '50', '6', '8']",1000,2.5e-05,0.01,0.1,5000,50,2,7500,9992,7500-9992,"['25', '23', '27', '32', '21', '49', '8', '47', '12', '30', '6', '4', '19', '1', '11', '18', '50', '41', '33', '24', '35', '22', '42', '34', '20', '37']","['5', '3', '10', '17', '46', '36', '28', '9', '29', '38', '26', '7', '31']","['2', '45', '14']",0.0,8.0,8.0,99.7,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,✅ Complete (26/26),58.94,100.0,26/26,100.0,26.0,26.0,26/26,98.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4741,7500-10000,84.61538461538461,99.2,2,99.74924774322969,1,74,5,5,5,26,0,21,100.0%,19.2%,✅ Equal,31,10,21
4_Recombination events.csv|4896,4896,4_Recombination events.csv,2325,5019,['42'],1000,2.5e-05,0.01,0.1,5000,50,1,2332,5015,2332-5015,['42'],['14'],"['11', '15']",7.0,4.0,11.0,99.6,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.92,100.0,1/1,100.0,1.0,1.0,1/1,98.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4896,2325-5019,100.0,98.9,1,99.74849094567404,2,75,4,4,4,7,0,3,100.0%,57.1%,✅ Equal,11,8,3
81_Recombination events.csv|4716,4716,81_Recombination events.csv,5814,10000,['33'],1000,2.5e-05,0.01,0.1,5000,50,5,5810,9992,5810-9992,['33'],"['3', '27', '4', '28', '9', '39', '19', '14', '45', '47', '34']","['5', '10', '49', '8', '37']",4.0,8.0,12.0,99.8088867654085,4186.0,1046.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,58.9617773530817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,4716,5814-10000,100.0,98.8,5,99.74823766364551,1,76,8,8,8,17,0,9,100.0%,47.1%,✅ Equal,25,16,9
43_Recombination events.csv|4943,4943,43_Recombination events.csv,5973,6351,['11'],1000,2.5e-05,0.01,0.1,5000,50,4,5980,6340,5980-6340,['11'],"['17', '23', '46', '9', '22', '45', '47']","['25', '36', '32', '29', '14', '49', '12', '15', '6', '4', '18', '31', '35', '39', '34', '7', '2', '10', '37']",7.0,11.0,18.0,95.23809523809523,378.0,94.5,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,56.04761904761905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,4943,5973-6351,100.0,98.2,4,99.7467071935157,3,77,5,5,6,12,1,7,83.3%,41.7%,✅ Equal,18,10,8
39_Recombination events.csv|4998,4998,39_Recombination events.csv,4881,9930,['39'],1000,2.5e-05,0.01,0.1,5000,50,1,4878,9936,4878-9936,['39'],"['5', '50', '48', '44']","['25', '43', '1', '18', '21', '42', '31', '2']",3.0,6.0,9.0,100.0,4951.0,1237.8,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4998,4881-9930,100.0,99.1,1,99.64929859719439,2,78,6,5,6,14,0,9,100.0%,35.7%,❌ Diff: RDP=6 vs Santa=5,20,11,9
11_Recombination events.csv|4999,4999,11_Recombination events.csv,681,8391,['47'],1000,2.5e-05,0.01,0.1,5000,50,3,690,8394,690-8394,['47'],"['3', '10', '23', '27', '43', '14', '18', '21', '41', '12']",['36'],9.0,3.0,12.0,99.9,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),58.980000000000004,100.0,1/1,100.0,1.0,1.0,1/1,97.4,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4999,681-8391,100.0,98.8,3,99.64824120603015,2,79,5,5,7,14,2,9,71.4%,35.7%,✅ Equal,21,10,11
22_Recombination events.csv|5051,5051,22_Recombination events.csv,4695,8241,['28'],1000,2.5e-05,0.01,0.1,5000,50,2,4710,8227,4710-8227,['28'],['49'],"['47', '26', '45']",15.0,14.0,29.0,99.2,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),56.84,100.0,1/1,100.0,1.0,1.0,1/1,95.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5051,4695-8241,100.0,97.1,2,99.64212678936605,1,80,3,3,3,28,0,25,100.0%,10.7%,✅ Equal,31,6,25
83_Recombination events.csv|4856,4856,83_Recombination events.csv,7413,10000,['16'],1000,2.5e-05,0.01,0.1,5000,50,2,7412,9984,7412-9984,['16'],"['8', '3', '13']","['33', '40']",1.0,16.0,17.0,99.4,,,,Step 2: Best Match,⭐ Excellent Match (1/1),,🎯 Perfect (1/1),56.88,100.0,1/1,100.0,1.0,1.0,1/1,96.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,4856,7413-10000,100.0,98.3,2,99.59636730575176,1,81,2,2,2,14,0,12,100.0%,14.3%,✅ Equal,16,4,12
