,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
143,144,2,50,74,2476,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,10,0,8,100.0%,20.0%,✅ Equal,12,4,8,74_Recombination events.csv|2476,2476,74_Recombination events.csv,5997,10000,"['41', '49']",1000,0.000025,0.005,0.1,5000,50,5999,9988,5999-9988,"['49', '41']",['20'],"['16', '27', '24']",2,12,14,99.7,,,,,✅ Complete (2/2),56.94,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5997-10000,99.7%,100.0%,0,99.7,,,,,,,,,,0,98.6,0,1,2,0,1,❌ None
144,145,3,48.78419452887538,87,2453,1,✅ Complete Match (1/1),Step 2: Best Match,4,3,8,11,4,8,50.0%,27.3%,❌ Diff: RDP=4 vs Santa=3,19,7,12,87_Recombination events.csv|2453,2453,87_Recombination events.csv,7368,10000,"['24', '27']",1000,0.000025,0.005,0.1,5000,50,7369,9964,7369-9964,"['27', '24']",['14'],"['6', '38']",1,36,37,98.6,,,,,✅ Complete (2/2),56.72,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7368-10000,98.6%,100.0%,0,98.6,,,,,,,,,,0,96.3,0,1,3,0,1,❌ None
145,146,4,48.58156028368795,36,2190,3,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,4,4,5,7,1,3,80.0%,57.1%,✅ Equal,12,8,4,36_Recombination events.csv|2190,2190,36_Recombination events.csv,1458,6909,"['26', '37', '6']",1000,0.000025,0.005,0.1,5000,50,1449,6941,1449-6941,['10'],"['6', '37', '26']","['1', '44', '29', '24', '35', '43', '11', '30', '15', '39', '28', '3', '27', '2', '36', '16', '48', '50', '17', '42', '8', '33', '13', '19', '20', '40', '21', '25', '31', '18', '32', '38', '23', '34', '49', '22', '14', '46', '4', '7', '5', '9', '45', '41']",,,,,4549,1137.2,25,,,5,,,,3,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,3.0,3.0,,,,,3,1458-6909,,,0,0,36_Recombination events.csv,Minor_Exact_Match,"['6', '37', '26']","Start_Start, End_End",2,20.5,41,,,0,95.9,0,4,1,0,3,❌ None
146,147,3,47.57639620653319,91,1053,1,Cluster (2 RDPs),Step 5: Cluster,3,3,3,13,0,10,100.0%,23.1%,✅ Equal,16,6,10,91_Recombination events.csv|1053,1053,91_Recombination events.csv,6342,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.005,0.1,5000,50,6421,9982,6421-9124,['38'] | ['38'],"['1', '40', '31', '21', '25', '3', '6', '47', '7', '11', '16', '48', '42', '30', '14'] | ['46']","['44', '24', '35', '4', '49', '43', '23', '5', '9', '50', '17', '45', '39'] | ['12', '29', '18', '34', '2', '5', '26', '8', '33', '10', '15', '41']",,,,,,,,,,85,,,100,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,100,✅ Yes,✅ Yes,1,3,None,0.0,✅ Yes,✅ Yes,1,6342-10000,100.0%,100.0%,100,100,,,,,,,,,,0,90.3,0,3,5,100,1,✅ Start+End
147,148,3,46.649484536082475,80,2443,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,8,0,5,100.0%,37.5%,✅ Equal,11,6,5,80_Recombination events.csv|2443,2443,80_Recombination events.csv,8889,10000,"['32', '49']",1000,0.000025,0.005,0.1,5000,50,8886,9908,8886-9908,"['49', '32']","['43', '20', '39']","['46', '35', '18', '38', '23', '34', '7', '30', '36', '17', '26', '22', '13']",3,92,95,91.7,,,,,✅ Complete (2/2),55.34,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8889-10000,91.7%,100.0%,0,91.7,,,,,,,,,,0,90.5,0,1,3,0,2,❌ None
148,149,3,46.60243407707911,33,2003,3,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,3,3,3,10,0,7,100.0%,30.0%,✅ Equal,13,6,7,33_Recombination events.csv|2003,2003,33_Recombination events.csv,8022,10000,"['10', '11', '19', '2', '21', '29', '33', '34', '43', '44', '47', '5', '50']",1000,0.000025,0.005,0.1,5000,50,8079,9976,8079-9976,"['35', '30', '39', '3', '36', '26', '8', '42', '13', '40', '25', '6', '38', '23', '49', '22', '12', '14', '46', '45']","['44', '29', '21', '43', '34', '2', '47', '11', '5', '50', '33', '10', '19']","['1', '37', '28', '32', '4', '18', '27', '16', '9', '48', '17', '15', '41', '20']",,,,,1978,494.5,25,,,5,,,,13,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,3.0,3.0,,,,,3,8022-10000,,,0,0,33_Recombination events.csv,Minor_Exact_Match,"['44', '29', '21', '43', '34', '2', '47', '11', '5', '50', '33', '10', '19']","Start_Start, End_End",2,40.5,81,,,0,91.9,0,4,1,0,3,❌ None
149,150,2,46,79,1880,1,Case_B_End_Ini,Step 1: Approximate,2,2,3,5,1,3,66.7%,40.0%,✅ Equal,8,4,4,79_Recombination events.csv|1880,1880,79_Recombination events.csv,1524,7872,"['1', '11', '12', '13', '16', '19', '21', '26', '27', '28', '29', '3', '30', '34', '35', '36', '38', '40', '41', '43', '46', '48', '6', '7', '8']",1000,0.000025,0.005,0.1,5000,50,7944,9979,7944-9979,"['1', '29', '35', '43', '11', '30', '28', '3', '27', '36', '16', '48', '26', '8', '13', '19', '40', '21', '6', '38', '34', '12', '46', '7', '41']","['24', '15', '39', '2', '50', '17', '33', '10', '25', '31', '32', '18', '49', '23', '47', '22', '14', '37', '4', '5', '9']","['45', '44', '20', '42']",6420,2107,8527,0,3652,913,25,Exact Recombinant Match,,30.599999999999998,,,,,,,30,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,1,1524-7872,,92.0%,0,0,,,,,,,,,,92,0,0,1,8,0,1,❌ None
150,151,2,45.345188284518834,23,2401,1,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,4,0,2,100.0%,50.0%,✅ Equal,6,4,2,23_Recombination events.csv|2401,2401,23_Recombination events.csv,3351,10000,"['20', '35']",1000,0.000025,0.005,0.1,5000,50,3450,9966,3450-9966,"['35', '20']","['33', '9', '41', '34']","['19', '47', '42']",99,34,133,98,,,,,✅ Complete (2/2),56.6,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3351-10000,98.0%,100.0%,0,98,,,,,,,,,,0,86.7,0,1,3,0,1,❌ None
151,152,4,39.48692152917504,60,2461,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,7,0,3,100.0%,57.1%,✅ Equal,11,8,3,60_Recombination events.csv|2461,2461,60_Recombination events.csv,3096,10000,"['17', '3', '49']",1000,0.000025,0.005,0.1,5000,50,3248,9937,3248-9937,"['3', '49', '17']","['1', '40', '44', '21', '15']","['47', '43', '34', '28']",152,63,215,96.9,,,,,✅ Complete (3/3),54.38,100,3/3,100,3,3,3/3,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3096-10000,96.9%,100.0%,0,96.9,,,,,,,,,,0,78.5,0,1,3,0,4,❌ None
152,153,3,37.61329305135952,20,2438,4,Standard_Match,Step 1: Approximate,3,3,4,12,1,9,75.0%,25.0%,✅ Equal,16,6,10,20_Recombination events.csv|2438,2438,20_Recombination events.csv,2499,3606,"['10', '36']",1000,0.000025,0.005,0.1,5000,50,2588,3770,2588-3770,"['36', '10']","['48', '31']","['15', '43']",89,164,253,91.9602529358627,1107,276.8,25,Exact Recombinant Match,,23.39205058717254,,,,,,,50,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,4,2499-3606,92.0%,,0,91.9602529358627,,,,,,,,,,0,74.7,0,1,7,0,4,❌ None
153,154,4,37.03517587939699,78,2263,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,6,15,2,11,66.7%,26.7%,✅ Equal,21,8,13,78_Recombination events.csv|2263,2263,78_Recombination events.csv,3114,9744,"['1', '12', '16', '23', '29', '34', '41', '7', '8']",1000,0.000025,0.005,0.1,5000,50,3125,9996,3125-9996,['8'],"['1', '12', '29', '7']","['44', '24', '35', '11', '30', '39', '28', '3', '27', '2', '36', '50', '17', '19', '21', '25', '31', '38', '49', '47', '14', '37', '46', '4']",11,252,263,99.8,,,,,🎯 Perfect (1/1),54.96,11.1,1/1,100,9,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3114-9744,99.8%,100.0%,0,99.8,,,,,,,,,,0,73.7,0,1,3,0,3,❌ None
154,155,3,32.90685772773798,11,2388,2,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,11_Recombination events.csv|2388,2388,11_Recombination events.csv,231,3555,"['23', '41', '45', '9']",1000,0.000025,0.005,0.1,5000,50,101,3782,101-3782,['40'],"['43', '31']","['23', '45', '9', '41']",,,,,3324,831,25,,,5,,,,4,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,2.0,2.0,,,,,2,231-3555,,,0,0,11_Recombination events.csv,Major_Exact_Match,"['23', '45', '9', '41']","Start_Start, End_End",2,178.5,357,,,0,64.30000000000001,0,4,1,0,2,❌ None
155,156,3,20,96,2206,3,Case_A_End_End,Step 1: Approximate,3,3,3,7,0,4,100.0%,42.9%,✅ Equal,10,6,4,96_Recombination events.csv|2206,2206,96_Recombination events.csv,753,10000,"['11', '15', '23', '41', '46']",1000,0.000025,0.005,0.1,5000,50,2340,9908,2340-9908,"['46', '23', '11', '15', '41']","['28', '32', '25', '43', '34', '36', '17', '19']","['1', '44', '29', '24', '35', '30', '39', '3', '27', '2', '16', '48', '50', '26', '8', '33', '10', '13', '42', '20', '40', '21', '31', '18', '49', '6', '38', '47', '12', '14', '37', '4', '7', '5', '9', '45']",1587,92,1679,81.84275981399372,753,188.2,25,Exact Recombinant Match,,31.368551962798744,,,,,,,30,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,3,753-10000,81.8%,40.0%,0,81.84275981399372,,,,,,,,,,40,0,0,1,8,0,3,❌ None
156,157,2,0,31,2424,3,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,2,2,3,6,1,4,66.7%,33.3%,✅ Equal,9,4,5,31_Recombination events.csv|2424,2424,31_Recombination events.csv,3939,10000,"['13', '15', '16', '20', '22', '25', '30', '34', '35', '38', '39', '41', '43', '5']",1000,0.000025,0.005,0.1,5000,50,24,3966,24-3966,"['40', '37', '31', '47', '9']","['12', '21']","['25', '35', '38', '43', '34', '30', '16', '5', '22', '13', '15', '41', '20', '39']",,,,,3939,984.8,25,,,5,,,,14,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,3.0,3.0,,,,,3,3939-10000,,,0,0,31_Recombination events.csv,Major_Exact_Match,"['25', '35', '38', '43', '34', '30', '16', '5', '22', '13', '15', '41', '20', '39']","Start_End, End_Start",2,25.5,51,,,0,0,0,4,1,0,3,❌ None
