,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
109,109,110,5,66.66666666666666,4,9892,3,🎯 Perfect Match (1/1),Step 2: Best Match,7,6,8,57,1,51,87.5%,10.5%,❌ Diff: RDP=7 vs Santa=6,65,13,52,4_Recombination events.csv|9892,9892,4_Recombination events.csv,3282,9375,"['19', '32', '33', '42', '7']",1000,0.0002,0.02,0.1,5000,50,3280,9376,3280-9376,"['7', '32', '42']","['21', '34', '37', '10', '36', '16', '49', '47']","['30', '6', '31', '8', '1']",2,1,3,100,,,,,✅ Complete (3/3),59,60,3/3,100,5,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3282-9375,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,99.7,0,1,1,0,3,❌ None
120,120,121,6,62.71313941825476,4,2369,2,✅ Complete Match (1/1),Step 2: Best Match,7,6,8,57,1,51,87.5%,10.5%,❌ Diff: RDP=7 vs Santa=6,65,13,52,4_Recombination events.csv|2369,2369,4_Recombination events.csv,5649,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,5404,9997,5404-9997,"['19', '33', '7', '42']","['21', '34', '37', '10', '36', '16', '49', '32', '47']","['41', '48']",245,3,248,99.9,,,,,✅ Complete (4/4),54.98,8,4/4,100,50,4,4/4,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5649-10000,99.9%,100.0%,0,99.9,,,,,,,,,,50,75.2,0,1,3,0,2,❌ None
24,24,25,1,99.8998998998999,5,9859,2,🎯 Perfect Match (1/1),Step 2: Best Match,11,10,21,46,10,36,52.4%,21.7%,❌ Diff: RDP=11 vs Santa=10,67,21,46,5_Recombination events.csv|9859,9859,5_Recombination events.csv,4131,9180,['31'],1000,0.0002,0.02,0.1,5000,50,4130,9178,4130-9178,['31'],['1'],"['7', '22', '38', '45', '5', '28', '16', '40']",1,2,3,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4131-9180,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,1,0,2,❌ None
26,26,27,2,99.84984984984985,5,9838,13,Standard_Match,Step 1: Approximate,11,10,21,46,10,36,52.4%,21.7%,❌ Diff: RDP=11 vs Santa=10,67,21,46,5_Recombination events.csv|9838,9838,5_Recombination events.csv,5727,6525,['45'],1000,0.0002,0.02,0.1,5000,50,5724,6526,5724-6526,['45'],['13'],"['22', '28']",3,1,4,100,798,199.5,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,13,5727-6525,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,7,0,13,❌ None
45,45,46,3,99.4994994994995,5,9734,"15, 3",Multiple Start Match (2 RDPs),Step 6: Cross Matches,11,10,21,46,10,36,52.4%,21.7%,❌ Diff: RDP=11 vs Santa=10,67,21,46,5_Recombination events.csv|9734,9734,5_Recombination events.csv,8415,10000,['8'],1000,0.0002,0.02,0.1,5000,50,8425,9999,8425-9999 | 8425-9057,['8'] | ['8'],"['29', '9', '4'] | ['48', '7', '22', '38', '41', '3', '12', '45', '5', '28', '26', '16', '4']","['19', '30', '11', '6', '37', '10', '13', '42', '50'] | ['42']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,3,15,,0,✅ Yes,✅ Yes,"15, 3",8415-10000,100.0%,100.0%,100,100,,,,,,,,,,100,98.9,5,3,8,100,"3,15",✅ Start+End
82,82,83,4,84.94994994994994,5,9389,5,🎯 Perfect Match (1/1),Step 2: Best Match,11,10,21,46,10,36,52.4%,21.7%,❌ Diff: RDP=11 vs Santa=10,67,21,46,5_Recombination events.csv|9389,9389,5_Recombination events.csv,675,9057,"['10', '11', '13', '14', '15', '19', '2', '21', '25', '30', '32', '36', '37', '42', '43', '45', '47', '50', '6', '8']",1000,0.0002,0.02,0.1,5000,50,676,9058,676-9058,"['19', '30', '11', '6', '37', '10', '15', '13', '42', '50']",['29'],"['21', '2', '47', '36']",1,1,2,100,,,,,✅ Complete (10/10),59,50,10/10,100,20,10,10/10,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,675-9057,100.0%,100.0%,0,100,,,,,,,,,,70,99.8,0,1,1,0,5,❌ None
86,86,87,5,83.08308308308308,5,9151,8,🎯 Perfect Match (1/1),Step 2: Best Match,11,10,21,46,10,36,52.4%,21.7%,❌ Diff: RDP=11 vs Santa=10,67,21,46,5_Recombination events.csv|9151,9151,5_Recombination events.csv,4548,7950,"['1', '18', '20', '27', '31', '33', '35', '44', '49']",1000,0.0002,0.02,0.1,5000,50,4546,7954,4546-7954,"['35', '18', '27', '20', '31', '44', '49', '33', '1']","['46', '17', '39']","['21', '2', '36', '16', '47']",2,4,6,100,,,,,✅ Complete (9/9),59,100,9/9,100,9,9,9/9,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,4548-7950,100.0%,100.0%,0,100,,,,,,,,,,66.66666666666666,99.4,0,1,1,0,8,❌ None
106,106,107,6,70,5,9502,7,⭐ Excellent Match (1/1),Step 2: Best Match,11,10,21,46,10,36,52.4%,21.7%,❌ Diff: RDP=11 vs Santa=10,67,21,46,5_Recombination events.csv|9502,9502,5_Recombination events.csv,438,10000,"['1', '18', '27', '31', '35', '44']",1000,0.0002,0.02,0.1,5000,50,438,9999,438-9999,"['35', '18', '27', '44', '1']",['16'],['49'],0,1,1,100,,,,,✅ Complete (5/5),59,83.3,5/5,100,6,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,438-10000,100.0%,100.0%,0,100,,,,,,,,,,40,99.9,0,1,2,0,7,❌ None
117,117,118,7,64.88988988988989,5,8631,4,✅ Good (15/18),Step 2: Best Match,11,10,21,46,10,36,52.4%,21.7%,❌ Diff: RDP=11 vs Santa=10,67,21,46,5_Recombination events.csv|8631,8631,5_Recombination events.csv,3126,9801,"['1', '10', '11', '12', '13', '14', '15', '16', '18', '19', '2', '20', '21', '22', '23', '25', '26', '27', '28', '3', '30', '31', '32', '33', '35', '36', '37', '38', '4', '41', '42', '43', '44', '45', '47', '48', '49', '5', '50', '6', '7', '8']",1000,0.0002,0.02,0.1,5000,50,2702,9802,2702-9802,"['48', '7', '22', '34', '38', '24', '41', '3', '23', '40', '12', '45', '5', '28', '26', '16', '31', '4']","['46', '17', '39']","['21', '2', '27', '49', '36', '1', '47']",424,1,425,100,,,,,⚠️ Partial (15/18),49.99,33.3,15/18,83.3,42,18,15/18,50,100,,,,,,,,,,,83.3,,,,,,,,,,,,,,,,,,,,,,4,3126-9801,100.0%,83.3%,0,100,,,,,,,,,,72.22222222222221,57.5,0,1,3,0,4,❌ None
122,122,123,8,62.24974974974975,5,9833,1,⭐ Excellent Match (1/1),Step 2: Best Match,11,10,21,46,10,36,52.4%,21.7%,❌ Diff: RDP=11 vs Santa=10,67,21,46,5_Recombination events.csv|9833,9833,5_Recombination events.csv,210,7530,"['14', '25', '32', '43']",1000,0.0002,0.02,0.1,5000,50,210,7524,210-7524,"['43', '14', '25', '32']","['3', '4']",['13'],0,6,6,99.9,,,,,✅ Complete (4/4),58.98,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,210-7530,99.9%,100.0%,0,99.9,,,,,,,,,,25,99.4,0,1,2,0,1,❌ None
161,161,162,9,49.4994994994995,5,9671,19,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,11,10,21,46,10,36,52.4%,21.7%,❌ Diff: RDP=11 vs Santa=10,67,21,46,5_Recombination events.csv|9671,9671,5_Recombination events.csv,72,10000,"['2', '21', '36', '47']",1000,0.0002,0.02,0.1,5000,50,63,9998,63-9998,"['29', '9']","['21', '2', '47', '36']","['33', '49', '20']",,,,,72,18,25,,,5,,,,4,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,19,19,,,,,19,72-10000,,,0,0,5_Recombination events.csv,Minor_Exact_Match,"['21', '2', '47', '36']","Start_Start, End_End",2,5.5,11,,,0,98.9,0,4,1,0,19,❌ None
192,192,193,10,0,5,9486,14,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,11,10,21,46,10,36,52.4%,21.7%,❌ Diff: RDP=11 vs Santa=10,67,21,46,5_Recombination events.csv|9486,9486,5_Recombination events.csv,5343,9780,"['2', '21', '36', '47']",1000,0.0002,0.02,0.1,5000,50,64,672,64-672,['8'],"['29', '9']","['21', '2', '47', '36']",,,,,4437,1109.2,25,,,5,,,,4,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,14,14,,,,,14,5343-9780,,,0,0,5_Recombination events.csv,Major_Exact_Match,"['21', '2', '47', '36']","End_Start, End_End",2,588,1176,,,0,0,0,4,1,0,14,❌ None
8,8,9,1,100,6,10066,"1, 5",Cross Match (Case_S2_E1E),Step 6: Cross Matches,7,6,13,34,6,28,53.8%,17.6%,❌ Diff: RDP=7 vs Santa=6,47,13,34,6_Recombination events.csv|10066,10066,6_Recombination events.csv,2490,6267,['49'],1000,0.0002,0.02,0.1,5000,50,2490,6267,2490-6267 | 2523-3142,['49'] | ['49'],"['13', '37', '40'] | ['22', '38', '6', '23', '36', '39', '29', '50']","['18'] | ['26', '17', '7', '5']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,1,5,,0,✅ Yes,✅ Yes,"1, 5",2490-6267,100.0%,100.0%,100,100,,,,,,,,,,100,100,5,3,4,100,"1,5",✅ Start+End
17,17,18,2,99.95,6,10067,2,Standard_Match,Step 1: Approximate,7,6,13,34,6,28,53.8%,17.6%,❌ Diff: RDP=7 vs Santa=6,47,13,34,6_Recombination events.csv|10067,10067,6_Recombination events.csv,1953,6990,['46'],1000,0.0002,0.02,0.1,5000,50,1952,6990,1952-6990,['46'],['48'],"['34', '1', '25', '10']",1,0,1,100,4963,1240.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1953-6990,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,7,0,2,❌ None
25,25,26,3,99.85,6,10053,3,Standard_Match,Step 1: Approximate,7,6,13,34,6,28,53.8%,17.6%,❌ Diff: RDP=7 vs Santa=6,47,13,34,6_Recombination events.csv|10053,10053,6_Recombination events.csv,2850,3927,['8'],1000,0.0002,0.02,0.1,5000,50,2852,3926,2852-3926,['8'],['23'],"['4', '12']",2,1,3,99.72144846796658,1077,269.2,25,Exact Recombinant Match,,58.94428969359332,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2850-3927,99.7%,100.0%,0,99.72144846796658,,,,,,,,,,100,99.7,0,1,7,0,3,❌ None
74,74,75,4,90.80909090909093,6,9667,4,🎯 Perfect Match (1/1),Step 2: Best Match,7,6,13,34,6,28,53.8%,17.6%,❌ Diff: RDP=7 vs Santa=6,47,13,34,6_Recombination events.csv|9667,9667,6_Recombination events.csv,3144,9420,"['11', '12', '13', '33', '37', '4', '40', '41', '43', '44', '49', '8']",1000,0.0002,0.02,0.1,5000,50,3142,9420,3142-9420,"['11', '37', '41', '40', '12', '13', '33', '44', '8', '43', '4']","['22', '38', '6', '23', '36', '39', '29', '50']","['2', '7', '17', '5', '26']",2,0,2,100,,,,,✅ Complete (11/11),59,91.7,11/11,100,12,11,11/11,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3144-9420,100.0%,100.0%,0,100,,,,,,,,,,81.81818181818183,99.8,0,1,1,0,4,❌ None
84,84,85,5,84.61538461538461,6,9524,6,🎯 Perfect Match (1/1),Step 2: Best Match,7,6,13,34,6,28,53.8%,17.6%,❌ Diff: RDP=7 vs Santa=6,47,13,34,6_Recombination events.csv|9524,9524,6_Recombination events.csv,8310,9159,"['16', '18', '20', '21', '24', '27', '3', '35', '42', '45', '46', '47', '48', '49']",1000,0.0002,0.02,0.1,5000,50,8310,9159,8310-9159,"['21', '48', '35', '18', '27', '3', '20', '45', '42', '16', '49', '24', '47']","['30', '34', '10', '31', '25', '46', '1', '32']",['19'],0,0,0,100,,,,,✅ Complete (13/13),60,92.9,13/13,100,14,13,13/13,100,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,8310-9159,100.0%,100.0%,0,100,,,,,,,,,,69.23076923076923,100,0,1,1,0,6,❌ None
125,125,126,6,60.150000000000006,6,8887,8,✅ Complete Match (1/1),Step 2: Best Match,7,6,13,34,6,28,53.8%,17.6%,❌ Diff: RDP=7 vs Santa=6,47,13,34,6_Recombination events.csv|8887,8887,6_Recombination events.csv,4587,6882,"['1', '10', '14', '16', '18', '20', '21', '24', '25', '27', '3', '30', '31', '32', '34', '35', '42', '45', '46', '47', '48', '49']",1000,0.0002,0.02,0.1,5000,50,4985,6858,4985-6858,"['30', '14', '34', '10', '31', '25', '1', '32']","['22', '38', '6', '23', '36', '39', '29', '50']","['11', '7', '37', '41', '12', '13', '33', '17', '44', '5', '26', '8', '43', '40']",398,24,422,81.6,,,,,✅ Complete (8/8),51.32,36.4,8/8,100,22,8,8/8,50,90.7,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,4587-6882,81.6%,100.0%,0,81.6,,,,,,,,,,62.5,57.8,0,1,3,0,8,❌ None
53,53,54,1,99.3993993993994,7,9909,3,⭐ Excellent Match (1/1),Step 2: Best Match,8,7,8,34,0,27,100.0%,20.6%,❌ Diff: RDP=8 vs Santa=7,42,15,27,7_Recombination events.csv|9909,9909,7_Recombination events.csv,7662,9147,"['16', '40']",1000,0.0002,0.02,0.1,5000,50,7668,9154,7668-9154,"['16', '40']","['38', '6', '20', '5', '29', '24']","['21', '10', '15', '13', '1']",6,7,13,99.6,,,,,✅ Complete (2/2),58.92,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7662-9147,99.6%,100.0%,0,99.6,,,,,,,,,,100,98.7,0,1,2,0,3,❌ None
87,87,88,2,81.33133133133133,7,9835,5,✅ Complete Match (1/1),Step 2: Best Match,8,7,8,34,0,27,100.0%,20.6%,❌ Diff: RDP=8 vs Santa=7,42,15,27,7_Recombination events.csv|9835,9835,7_Recombination events.csv,3621,10000,"['2', '25', '28', '31', '37', '41']",1000,0.0002,0.02,0.1,5000,50,3590,9990,3590-9990,"['2', '37', '41', '25', '28', '31']","['36', '44', '46']","['21', '10', '15', '13', '1']",31,10,41,99.8,,,,,✅ Complete (6/6),56.96,100,6/6,100,6,6,6/6,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3621-10000,99.8%,100.0%,0,99.8,,,,,,,,,,66.66666666666666,95.9,0,1,3,0,5,❌ None
90,90,91,3,79.94994994994994,7,9760,4,🎯 Perfect Match (1/1),Step 2: Best Match,8,7,8,34,0,27,100.0%,20.6%,❌ Diff: RDP=8 vs Santa=7,42,15,27,7_Recombination events.csv|9760,9760,7_Recombination events.csv,1374,4485,"['17', '18', '20', '24', '27', '29', '4', '49', '5', '6']",1000,0.0002,0.02,0.1,5000,50,1374,4483,1374-4483,"['6', '20', '5', '29', '24']","['50', '7', '22', '38', '35', '9', '18', '3', '27', '17', '4', '33', '49', '48']","['21', '10', '15', '13', '16', '1']",0,2,2,99.9,,,,,✅ Complete (5/5),58.98,50,5/5,100,10,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1374-4485,99.9%,100.0%,0,99.9,,,,,,,,,,60,99.8,0,1,1,0,4,❌ None
97,97,98,4,77.53753753753753,7,1540,8,✅ Complete Match (1/1),Step 2: Best Match,8,7,8,34,0,27,100.0%,20.6%,❌ Diff: RDP=8 vs Santa=7,42,15,27,7_Recombination events.csv|1540,1540,7_Recombination events.csv,6372,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,6620,9998,6620-9998,"['19', '30', '11', '34', '23', '39', '8', '14', '43', '32']","['21', '6', '10', '15', '13', '44', '5', '29', '26', '16', '1', '40', '20', '42', '36', '24', '12', '45', '47']","['7', '22', '38', '35', '9', '3', '33', '50', '48']",248,2,250,93.1,,,,,✅ Complete (10/10),53.620000000000005,20,10/10,100,50,10,10/10,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,6372-10000,93.1%,100.0%,0,93.1,,,,,,,,,,80,75,0,1,3,0,8,❌ None
127,127,128,5,59.8998998998999,7,9910,2,⭐ Excellent Match (1/1),Step 2: Best Match,8,7,8,34,0,27,100.0%,20.6%,❌ Diff: RDP=8 vs Santa=7,42,15,27,7_Recombination events.csv|9910,9910,7_Recombination events.csv,9096,10000,"['17', '18', '27', '4', '49']",1000,0.0002,0.02,0.1,5000,50,9098,9999,9098-9999,"['18', '27', '17', '49', '4']","['6', '20', '5', '29', '24']",['50'],2,1,3,99.7,,,,,✅ Complete (5/5),58.94,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,9096-10000,99.7%,100.0%,0,99.7,,,,,,,,,,20,99.7,0,1,2,0,2,❌ None
136,136,137,6,50,7,9989,1,🎯 Perfect Match (1/1),Step 2: Best Match,8,7,8,34,0,27,100.0%,20.6%,❌ Diff: RDP=8 vs Santa=7,42,15,27,7_Recombination events.csv|9989,9989,7_Recombination events.csv,408,6165,"['39', '8']",1000,0.0002,0.02,0.1,5000,50,408,6166,408-6166,"['8', '39']",['30'],['45'],0,1,1,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,408-6165,100.0%,100.0%,0,100,,,,,,,,,,0,99.9,0,1,1,0,1,❌ None
137,137,138,7,50,7,10045,"6, 7",Cross Match (Case_S1_E2S),Step 6: Cross Matches,8,7,8,34,0,27,100.0%,20.6%,❌ Diff: RDP=8 vs Santa=7,42,15,27,7_Recombination events.csv|10045,10045,7_Recombination events.csv,870,6099,"['18', '4']",1000,0.0002,0.02,0.1,5000,50,873,9087,873-9087 | 6118-9086,"['18', '4'] | ['18', '4']","['17'] | ['17', '49']",['38'] | ['38'],,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,7,6,,0,✅ Yes,✅ Yes,"6, 7",870-6099,100.0%,100.0%,100,100,,,,,,,,,,100,0,5,3,4,100,"6,7",✅ Start+End
40,40,41,1,99.69969969969968,8,9511,5,Standard_Match,Step 1: Approximate,12,12,16,49,4,37,75.0%,24.5%,✅ Equal,65,24,41,8_Recombination events.csv|9511,9511,8_Recombination events.csv,1302,10000,"['1', '17']",1000,0.0002,0.02,0.1,5000,50,1306,9997,1306-9997,"['1', '17']","['19', '30', '24', '10', '4', '33', '14', '48']","['21', '7', '11', '35', '13', '44', '43', '22', '28', '26', '16', '49', '50', '2', '9', '27', '46', '20', '39', '42', '36', '38', '45', '25', '8', '31', '47']",4,3,7,99.91952172913314,1302,325.5,25,Exact Recombinant Match,,58.98390434582663,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,1302-10000,99.9%,100.0%,0,99.91952172913314,,,,,,,,,,100,99.3,0,1,7,0,5,❌ None
57,57,58,2,99.34934934934934,8,9797,6,Standard_Match,Step 1: Approximate,12,12,16,49,4,37,75.0%,24.5%,✅ Equal,65,24,41,8_Recombination events.csv|9797,9797,8_Recombination events.csv,4482,5352,"['1', '17']",1000,0.0002,0.02,0.1,5000,50,4479,5363,4479-5363,"['1', '17']","['6', '32']","['21', '7', '11', '35', '13', '44', '43', '22', '28', '26', '16', '49', '50', '2', '9', '27', '46', '20', '39', '42', '36', '38', '45', '25', '8', '31', '47']",3,11,14,100,870,217.5,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,4482-5352,100.0%,100.0%,0,100,,,,,,,,,,100,98.6,0,1,7,0,6,❌ None
58,58,59,3,99.29929929929928,8,10078,3,⭐ Excellent Match (1/1),Step 2: Best Match,12,12,16,49,4,37,75.0%,24.5%,✅ Equal,65,24,41,8_Recombination events.csv|10078,10078,8_Recombination events.csv,1455,3384,['28'],1000,0.0002,0.02,0.1,5000,50,1448,3376,1448-3376,['28'],['31'],['27'],7,8,15,99.6,,,,,🎯 Perfect (1/1),58.92,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1455-3384,99.6%,100.0%,0,99.6,,,,,,,,,,100,98.5,0,1,2,0,3,❌ None
64,64,65,4,98.34834834834834,8,10047,14,Standard_Match,Step 1: Approximate,12,12,16,49,4,37,75.0%,24.5%,✅ Equal,65,24,41,8_Recombination events.csv|10047,10047,8_Recombination events.csv,7830,8085,['45'],1000,0.0002,0.02,0.1,5000,50,7826,8115,7826-8115,['45'],['22'],['13'],4,30,34,100,255,63.8,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,14,7830-8085,100.0%,100.0%,0,100,,,,,,,,,,100,96.6,0,1,7,0,14,❌ None
78,78,79,5,87.5,8,9701,4,🎯 Perfect Match (1/1),Step 2: Best Match,12,12,16,49,4,37,75.0%,24.5%,✅ Equal,65,24,41,8_Recombination events.csv|9701,9701,8_Recombination events.csv,8181,8946,"['11', '20', '39', '42', '46', '47', '50', '9']",1000,0.0002,0.02,0.1,5000,50,8180,8946,8180-8946,"['11', '9', '20', '39', '42', '46', '50', '47']","['18', '41', '3', '12']","['21', '2', '22', '44', '25']",1,0,1,100,,,,,✅ Complete (8/8),59,100,8/8,100,8,8,8/8,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8181-8946,100.0%,100.0%,0,100,,,,,,,,,,75,99.9,0,1,1,0,4,❌ None
102,102,103,6,74.64964964964965,8,9703,2,🎯 Perfect Match (1/1),Step 2: Best Match,12,12,16,49,4,37,75.0%,24.5%,✅ Equal,65,24,41,8_Recombination events.csv|9703,9703,8_Recombination events.csv,2538,6870,"['12', '18', '3', '41', '47']",1000,0.0002,0.02,0.1,5000,50,2546,6870,2546-6870,"['18', '41', '3', '12']","['21', '22']","['6', '32']",8,0,8,99.8,,,,,✅ Complete (4/4),58.96,80,4/4,100,5,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2538-6870,99.8%,100.0%,0,99.8,,,,,,,,,,50,99.2,0,1,1,0,2,❌ None
108,108,109,7,68.38088088088088,8,4968,8,✅ Complete Match (1/1),Step 2: Best Match,12,12,16,49,4,37,75.0%,24.5%,✅ Equal,65,24,41,8_Recombination events.csv|4968,4968,8_Recombination events.csv,2025,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,2394,9986,2394-9986,"['19', '30', '24', '10', '4', '33', '14', '48']","['6', '32']","['21', '7', '35', '44', '13', '43', '22', '26', '16', '49', '2', '46', '27', '20', '39', '36', '38', '45', '25', '8', '31']",369,14,383,95.2,,,,,✅ Complete (8/8),54.040000000000006,16,8/8,100,50,8,8/8,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,2025-10000,95.2%,100.0%,0,95.2,,,,,,,,,,75,61.7,0,1,3,0,8,❌ None
111,111,112,8,66.41641641641641,8,10010,1,🎯 Perfect Match (1/1),Step 2: Best Match,12,12,16,49,4,37,75.0%,24.5%,✅ Equal,65,24,41,8_Recombination events.csv|10010,10010,8_Recombination events.csv,4839,10000,"['15', '34', '37']",1000,0.0002,0.02,0.1,5000,50,4841,9996,4841-9996,"['37', '34', '15']",['21'],"['6', '32']",2,4,6,99.9,,,,,✅ Complete (3/3),58.98,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4839-10000,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,99.4,0,1,1,0,1,❌ None
132,132,133,9,54.55455455455455,8,9830,13,Case_A_End_End,Step 1: Approximate,12,12,16,49,4,37,75.0%,24.5%,✅ Equal,65,24,41,8_Recombination events.csv|9830,9830,8_Recombination events.csv,7287,8244,['47'],1000,0.0002,0.02,0.1,5000,50,8180,8260,8180-8260,['47'],"['35', '27', '28', '36', '8']",['9'],893,16,909,6.687565308254964,957,239.2,25,Exact Recombinant Match,,34.337513061650995,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,13,7287-8244,6.7%,100.0%,0,6.687565308254964,,,,,,,,,,100,9.099999999999994,0,1,8,0,13,❌ None
