,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
143,144,5,71.26769626769627,4,2191,1,✅ Complete Match (1/1),Step 2: Best Match,7,7,7,12,0,5,100.0%,58.3%,✅ Equal,19,14,5,4_Recombination events.csv|2191,2191,4_Recombination events.csv,5274,10000,"['1', '10', '11', '13', '14', '16', '19', '2', '20', '21', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '42', '43', '44', '45', '46', '47', '48', '49', '50', '6', '7', '8']",1000,0.0002,0.005,0.1,5000,50,4914,9999,4914-9999,"['29', '2', '21', '26', '35', '47', '30', '7', '49', '11', '13', '1', '50', '34']","['6', '33', '4', '27', '38', '37', '20', '25', '31', '24']","['12', '22', '15', '9', '41', '5', '17', '23']",360,1,361,100,,,,,✅ Complete (14/14),55,35,14/14,100,40,14,14/14,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5274-10000,100.0%,100.0%,0,100,,,,,,,,,,78.57142857142857,63.9,0,1,3,0,1,❌ None
144,145,2,70,35,2415,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,35_Recombination events.csv|2415,2415,35_Recombination events.csv,1941,2712,"['3', '33', '36', '6', '9']",1000,0.0002,0.005,0.1,5000,50,1942,2710,1942-2710,"['6', '33', '36', '9', '3']","['23', '40', '50']","['18', '11', '43', '15', '41', '14', '1']",1,2,3,99.6,,,,,✅ Complete (5/5),58.92,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1941-2712,99.6%,100.0%,0,99.6,,,,,,,,,,40,99.7,0,1,2,0,2,❌ None
145,146,3,69.6987951807229,32,2385,2,✅ Complete Match (1/1),Step 2: Best Match,6,5,8,12,2,7,75.0%,41.7%,❌ Diff: RDP=6 vs Santa=5,20,11,9,32_Recombination events.csv|2385,2385,32_Recombination events.csv,696,10000,"['16', '19', '29', '49', '6']",1000,0.0002,0.005,0.1,5000,50,700,9994,700-9994,"['29', '6', '19', '49', '16']","['12', '22', '26', '27', '37', '20', '39', '46']","['8', '17']",4,6,10,99.9,,,,,✅ Complete (5/5),58.980000000000004,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,696-10000,99.9%,100.0%,0,99.9,,,,,,,,,,40,99,0,1,3,0,2,❌ None
146,147,3,69.67935871743487,91,2203,3,Case_F_Start_Start,Step 1: Approximate,3,3,4,8,1,5,75.0%,37.5%,✅ Equal,12,6,6,91_Recombination events.csv|2203,2203,91_Recombination events.csv,9372,10000,"['21', '29', '35', '38', '5']",1000,0.0002,0.005,0.1,5000,50,9360,9804,9360-9804,"['29', '21', '38', '35', '5']","['10', '6', '28', '19', '12', '33', '26', '27', '8', '30', '7', '40', '11', '48', '25', '1']","['49', '45', '15', '42', '14', '32', '13', '46', '24', '17', '34']",12,196,208,68.78980891719745,628,157,25,Exact Recombinant Match,,36.75796178343949,,,,,,,50,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,3,9372-10000,68.8%,60.0%,0,68.78980891719745,,,,,,,,,,60,79.2,0,1,8,0,3,❌ None
147,148,2,69.04761904761904,29,2511,1,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,29_Recombination events.csv|2511,2511,29_Recombination events.csv,7698,10000,"['10', '36', '43']",1000,0.0002,0.005,0.1,5000,50,7698,9999,7698-9999,"['10', '43', '36']","['38', '35', '3']","['27', '8', '30', '48']",0,1,1,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7698-10000,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,99.9,0,1,1,0,1,❌ None
148,149,2,66.66666666666666,95,2532,2,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,6,0,4,100.0%,33.3%,✅ Equal,8,4,4,95_Recombination events.csv|2532,2532,95_Recombination events.csv,3027,5817,"['17', '24', '36']",1000,0.0002,0.005,0.1,5000,50,3026,5810,3026-5810,"['24', '17', '36']","['29', '39', '1', '25']",['21'],1,7,8,99.7,,,,,✅ Complete (3/3),58.94,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3027-5817,99.7%,100.0%,0,99.7,,,,,,,,,,33.33333333333333,99.2,0,1,2,0,2,❌ None
149,150,2,66.66666666666666,93,2508,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,6,0,4,100.0%,33.3%,✅ Equal,8,4,4,93_Recombination events.csv|2508,2508,93_Recombination events.csv,8388,10000,"['34', '48', '8']",1000,0.0002,0.005,0.1,5000,50,8390,9999,8390-9999,"['8', '48', '34']","['12', '22', '7', '9', '16']","['3', '42', '14']",2,1,3,99.8,,,,,✅ Complete (3/3),58.96,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8388-10000,99.8%,100.0%,0,99.8,,,,,,,,,,33.33333333333333,99.7,0,1,1,0,1,❌ None
150,151,2,66.66666666666666,73,2479,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,4,0,2,100.0%,50.0%,✅ Equal,6,4,2,73_Recombination events.csv|2479,2479,73_Recombination events.csv,4860,10000,"['1', '10', '13', '25', '39', '4']",1000,0.0002,0.005,0.1,5000,50,4862,9998,4862-9998,"['10', '4', '25', '13', '1', '39']","['29', '12', '33', '18', '44', '35', '11', '3']","['28', '6', '30', '7', '40', '43', '15', '24', '50', '23']",2,2,4,99.9,,,,,✅ Complete (6/6),58.980000000000004,100,6/6,100,6,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4860-10000,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,99.6,0,1,1,0,1,❌ None
151,152,2,66.46586345381526,51,2516,2,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,11,0,9,100.0%,18.2%,✅ Equal,13,4,9,51_Recombination events.csv|2516,2516,51_Recombination events.csv,6735,10000,"['13', '20', '26', '36', '39', '40']",1000,0.0002,0.005,0.1,5000,50,6736,9993,6736-9993,"['36', '26', '40', '20', '13', '39']",['9'],['14'],1,7,8,99.8,,,,,✅ Complete (6/6),58.96,100,6/6,100,6,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6735-10000,99.8%,100.0%,0,99.8,,,,,,,,,,33.33333333333333,99.2,0,1,2,0,2,❌ None
152,153,5,66.46566164154103,52,2394,2,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,11,0,6,100.0%,45.5%,✅ Equal,16,10,6,52_Recombination events.csv|2394,2394,52_Recombination events.csv,804,5595,"['17', '28', '4']",1000,0.0002,0.005,0.1,5000,50,800,5600,800-5600,"['28', '17', '4']","['19', '12', '22', '26', '43', '48', '20', '15', '14', '39', '1']",['35'],4,5,9,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,804-5595,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,99.1,0,1,1,0,2,❌ None
153,154,3,65.76395854229355,35,2363,3,❌ Poor (4/9),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,35_Recombination events.csv|2363,2363,35_Recombination events.csv,4986,10000,"['23', '3', '33', '36', '40', '42', '50', '6', '9']",1000,0.0002,0.005,0.1,5000,50,4966,9999,4966-9999,"['26', '21', '47', '40', '37', '42', '16', '50', '23']","['2', '12', '32', '39', '24', '17']","['4', '38', '35', '8', '30', '7', '49', '48', '25', '5']",20,1,21,100,,,,,❌ Poor (4/9),40.32,28.6,4/9,44.4,9,9,4/9,70,100,,,,,,,,,,,44.4,,,,,,,,,,,,,,,,,,,,,,3,4986-10000,100.0%,44.4%,0,100,,,,,,,,,,33.33333333333333,97.9,0,1,8,0,3,❌ None
154,155,4,63.55421686746988,32,2375,5,✅ Complete Match (1/1),Step 2: Best Match,6,5,8,12,2,7,75.0%,41.7%,❌ Diff: RDP=6 vs Santa=5,20,11,9,32_Recombination events.csv|2375,2375,32_Recombination events.csv,8538,10000,"['32', '33', '42']",1000,0.0002,0.005,0.1,5000,50,8478,9994,8478-9994,"['32', '42', '33']","['44', '40', '18']",['24'],60,6,66,99.6,,,,,✅ Complete (3/3),56.92,100,3/3,100,3,3,3/3,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,8538-10000,99.6%,100.0%,0,99.6,,,,,,,,,,33.33333333333333,93.4,0,1,3,0,5,❌ None
155,156,2,62.5,44,2457,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7,44_Recombination events.csv|2457,2457,44_Recombination events.csv,4635,8862,"['15', '24', '27', '3']",1000,0.0002,0.005,0.1,5000,50,4640,8850,4640-8850,"['27', '3', '24', '15']","['29', '19', '21', '44', '8', '40', '37', '42', '41', '32', '46']","['2', '1', '11', '50']",5,12,17,99.6,,,,,✅ Complete (4/4),56.92,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4635-8862,99.6%,100.0%,0,99.6,,,,,,,,,,25,98.3,0,1,2,0,1,❌ None
156,157,3,62.399799599198396,25,2395,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,5,13,2,10,60.0%,23.1%,✅ Equal,18,6,12,25_Recombination events.csv|2395,2395,25_Recombination events.csv,8163,9840,"['11', '18', '26', '29']",1000,0.0002,0.005,0.1,5000,50,8160,9839,8160-9839,"['29', '18', '11', '26']","['33', '21', '44', '49', '7', '40', '9', '13', '1', '50']","['15', '19', '48']",3,1,4,99.9,,,,,✅ Complete (4/4),58.980000000000004,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8163-9840,99.9%,100.0%,0,99.9,,,,,,,,,,25,99.6,0,1,2,0,2,❌ None
157,158,3,60,62,2402,3,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,9,0,4,100.0%,55.6%,✅ Equal,14,10,4,62_Recombination events.csv|2402,2402,62_Recombination events.csv,627,5619,"['12', '22', '29', '47', '6']",1000,0.0002,0.005,0.1,5000,50,621,5616,621-5616,"['29', '6', '12', '22', '47']","['33', '18']","['11', '48', '15', '16', '39', '31', '5', '23']",6,3,9,99.9,,,,,✅ Complete (5/5),58.980000000000004,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,627-5619,99.9%,100.0%,0,99.9,,,,,,,,,,20,99.1,0,1,1,0,3,❌ None
158,159,2,60,56,2517,2,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,10,8,6,4,40.0%,50.0%,✅ Equal,18,8,10,56_Recombination events.csv|2517,2517,56_Recombination events.csv,1737,10000,"['30', '4', '41', '42', '50', '8']",1000,0.0002,0.005,0.1,5000,50,1738,9999,1738-9999,"['4', '8', '30', '41', '50']","['9', '11']","['10', '18', '36', '38', '35', '37', '48', '25', '32', '31', '45']",1,1,2,100,,,,,✅ Complete (5/5),59,83.3,5/5,100,6,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1737-10000,100.0%,100.0%,0,100,,,,,,,,,,20,99.8,0,1,1,0,2,❌ None
159,160,5,50,32,2350,1,⭐ Excellent Match (1/1),Step 2: Best Match,6,5,8,12,2,7,75.0%,41.7%,❌ Diff: RDP=6 vs Santa=5,20,11,9,32_Recombination events.csv|2350,2350,32_Recombination events.csv,9126,10000,"['34', '4']",1000,0.0002,0.005,0.1,5000,50,9126,9996,9126-9996,"['4', '34']","['28', '47', '11', '41', '50']","['2', '36', '38', '21', '23']",0,4,4,99.5,,,,,✅ Complete (2/2),58.900000000000006,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,9126-10000,99.5%,100.0%,0,99.5,,,,,,,,,,0,99.6,0,1,2,0,1,❌ None
160,161,1,50,34,2486,"1, 2",Cross Match (Case_E1_E2S),Step 6: Cross Matches,2,1,3,14,1,13,66.7%,7.1%,❌ Diff: RDP=2 vs Santa=1,17,3,14,34_Recombination events.csv|2486,2486,34_Recombination events.csv,1191,8646,"['1', '11', '23', '40']",1000,0.0002,0.005,0.1,5000,50,1,9994,1-1190 | 8646-9994,"['40', '1', '11', '23'] | ['40', '1', '11', '23']",['21'] | ['5'],"['10', '6', '28', '29', '12', '44', '30', '7', '48', '20', '9', '32', '16', '13', '24', '39', '34'] | ['29', '48', '34']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,1,2,None,0,✅ Yes,✅ Yes,"1, 2",1191-8646,100.0%,100.0%,100,100,,,,,,,,,,25,0,5,3,4,100,"2,1",✅ Start+End
161,162,5,50,42,2533,4,Case_E_Start_End,Step 1: Approximate,5,5,5,11,0,6,100.0%,45.5%,✅ Equal,16,10,6,42_Recombination events.csv|2533,2533,42_Recombination events.csv,7089,10000,['16'],1000,0.0002,0.005,0.1,5000,50,2,7089,2-7089,['16'],"['28', '23', '19', '18', '22', '27', '35', '7', '48', '14', '1', '5', '34']","['12', '33', '4', '36', '44', '47', '37', '15', '17', '45']",7087,2911,9998,0,2911,727.8,25,Exact Recombinant Match,,33,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,7089-10000,,100.0%,0,0,,,,,,,,,,100,0,0,1,8,0,4,❌ None
162,163,4,50,37,2270,4,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,5,5,5,10,0,5,100.0%,50.0%,✅ Equal,15,10,5,37_Recombination events.csv|2270,2270,37_Recombination events.csv,3249,10000,"['10', '12', '13', '15', '17', '2', '24', '28', '37', '4', '43', '44', '47', '7', '8']",1000,0.0002,0.005,0.1,5000,50,3250,10000,3250-10000,"['38', '14']","['5', '22']","['10', '2', '28', '12', '4', '44', '47', '8', '7', '37', '43', '15', '13', '24', '17']",,,,,3249,812.2,25,,,5,,,,15,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,4,4,,,,,4,3249-10000,,,0,0,37_Recombination events.csv,Major_Exact_Match,"['10', '2', '28', '12', '4', '44', '47', '8', '7', '37', '43', '15', '13', '24', '17']","Start_Start, End_End",2,0.5,1,,,0,99.9,0,4,1,0,4,❌ None
163,164,1,50,30,2435,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,1,8,0,7,100.0%,12.5%,✅ Equal,9,2,7,30_Recombination events.csv|2435,2435,30_Recombination events.csv,975,9738,"['17', '43', '8']",1000,0.0002,0.005,0.1,5000,50,975,9738,975-9738,"['8', '17', '43']",['34'],['5'],0,0,0,100,,,,,✅ Complete (3/3),60,100,3/3,100,3,3,3/3,100,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,975-9738,100.0%,100.0%,0,100,,,,,,,,,,0,100,0,1,1,0,1,❌ None
164,165,3,50,17,2441,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,5,0,1,100.0%,80.0%,✅ Equal,9,8,1,17_Recombination events.csv|2441,2441,17_Recombination events.csv,1953,9987,"['21', '40', '45', '9']",1000,0.0002,0.005,0.1,5000,50,1948,9989,1948-9989,"['40', '9', '21', '45']","['27', '5', '12']",['13'],5,2,7,100,,,,,✅ Complete (4/4),59,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1953-9987,100.0%,100.0%,0,100,,,,,,,,,,0,99.3,0,1,2,0,1,❌ None
165,166,3,50,12,2300,3,Case_E_Start_End,Step 1: Approximate,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,12_Recombination events.csv|2300,2300,12_Recombination events.csv,2325,10000,['2'],1000,0.0002,0.005,0.1,5000,50,26,2326,26-2326,['2'],"['41', '24', '48', '45']","['19', '12', '33', '44', '40', '20', '15', '5', '29', '22', '27', '35', '11', '9', '14', '31', '4', '21', '8', '37', '32', '16', '13', '17', '23', '10', '28', '34', '50', '18', '36', '47', '7', '43', '25', '42', '39', '46', '1']",2299,7674,9973,0.013029315960912051,2325,581.2,25,Exact Recombinant Match,,33.00260586319219,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2325-10000,0.0%,100.0%,0,0.013029315960912051,,,,,,,,,,100,0,0,1,8,0,3,❌ None
166,167,5,50,100,2539,2,🎯 Perfect Match (1/1),Step 2: Best Match,8,7,10,15,2,8,80.0%,46.7%,❌ Diff: RDP=8 vs Santa=7,25,15,10,100_Recombination events.csv|2539,2539,100_Recombination events.csv,8799,10000,"['18', '29', '6']",1000,0.0002,0.005,0.1,5000,50,8800,9999,8800-9999,"['29', '6', '18']",['33'],['1'],1,1,2,99.8,,,,,✅ Complete (3/3),58.96,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8799-10000,99.8%,100.0%,0,99.8,,,,,,,,,,0,99.8,0,1,1,0,2,❌ None
167,168,2,50,15,2192,2,Case_E_Start_End,Step 1: Approximate,2,2,2,10,0,8,100.0%,20.0%,✅ Equal,12,4,8,15_Recombination events.csv|2192,2192,15_Recombination events.csv,7896,10000,['23'],1000,0.0002,0.005,0.1,5000,50,3,7896,3-7896,['23'],"['19', '12', '33', '38', '44', '30', '40', '48', '20', '15', '5', '29', '22', '27', '35', '49', '9', '41', '14', '3', '31', '4', '21', '26', '8', '37', '32', '16', '13', '24', '17', '34', '10', '2', '28', '45', '50', '36', '47', '7', '43', '25', '42', '39', '46', '1']","['6', '11', '18']",7893,2104,9997,0,2104,526,25,Exact Recombinant Match,,33,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7896-10000,,100.0%,0,0,,,,,,,,,,100,0,0,1,8,0,2,❌ None
168,169,2,50,96,2299,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,3,0,1,100.0%,66.7%,✅ Equal,5,4,1,96_Recombination events.csv|2299,2299,96_Recombination events.csv,999,8841,"['14', '27', '45', '47']",1000,0.0002,0.005,0.1,5000,50,998,8802,998-8802,"['27', '47', '14', '45']","['29', '2', '12', '22', '38', '44', '30', '40', '41', '24']","['3', '5']",1,39,40,99.5,,,,,✅ Complete (4/4),56.900000000000006,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,999-8841,99.5%,100.0%,0,99.5,,,,,,,,,,0,96,0,1,3,0,2,❌ None
169,170,2,50,94,2238,2,Case_E_Start_End,Step 1: Approximate,2,2,2,8,0,6,100.0%,25.0%,✅ Equal,10,4,6,94_Recombination events.csv|2238,2238,94_Recombination events.csv,9159,10000,"['2', '22', '40', '41', '49']",1000,0.0002,0.005,0.1,5000,50,4,9163,4-9163,"['2', '22', '49', '40', '41']","['19', '44', '30', '5', '29', '27', '14', '31', '21', '26', '8', '37', '16', '24', '17', '34', '28', '18', '47', '43', '42', '39', '1']","['3', '12', '25', '45']",9155,837,9992,0.47562425683709864,841,210.2,25,Exact Recombinant Match,,21.09512485136742,,,,,,,30,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,2,9159-10000,0.5%,60.0%,0,0.47562425683709864,,,,,,,,,,60,0,0,1,8,0,2,❌ None
170,171,3,50,46,2442,1,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,5,5,10,9,5,4,50.0%,55.6%,✅ Equal,19,10,9,46_Recombination events.csv|2442,2442,46_Recombination events.csv,6105,10000,"['17', '23', '28', '34']",1000,0.0002,0.005,0.1,5000,50,6106,10000,6106-10000,"['8', '45', '4']","['28', '34', '17', '23']","['33', '44', '30', '40', '20', '29', '27', '49', '11', '3', '31', '21', '26', '37', '32', '16', '13', '24', '50', '2', '6', '36', '47', '42', '1']",,,,,3895,973.8,25,,,5,,,,4,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,1,1,,,,,1,6105-10000,,,0,0,46_Recombination events.csv,Minor_Exact_Match,"['28', '34', '17', '23']","Start_Start, End_End",2,0.5,1,,,0,99.9,0,4,1,0,1,❌ None
171,172,2,50,48,2451,2,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,5,0,3,100.0%,40.0%,✅ Equal,7,4,3,48_Recombination events.csv|2451,2451,48_Recombination events.csv,444,930,"['41', '7']",1000,0.0002,0.005,0.1,5000,50,442,932,442-932,"['7', '41']","['2', '26', '27', '20', '31']","['18', '35', '30', '9', '3', '24']",2,2,4,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,444-930,100.0%,100.0%,0,100,,,,,,,,,,0,99.6,0,1,2,0,2,❌ None
172,173,1,50,69,2363,1,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,1,1,1,13,0,12,100.0%,7.7%,✅ Equal,14,2,12,69_Recombination events.csv|2363,2363,69_Recombination events.csv,9138,9255,"['10', '19', '20', '21', '25', '29', '3', '35', '37', '4', '41', '45', '46', '47']",1000,0.0002,0.005,0.1,5000,50,9136,9256,9136-9256,['12'],"['2', '18', '22', '26', '5', '38', '40', '9', '1', '23']","['10', '29', '19', '4', '21', '35', '47', '37', '20', '25', '41', '3', '46', '45']",,,,,117,29.2,25,,,5,,,,14,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,1,1,,,,,1,9138-9255,,,0,0,69_Recombination events.csv,Major_Exact_Match,"['10', '29', '19', '4', '21', '35', '47', '37', '20', '25', '41', '3', '46', '45']","Start_Start, End_End",2,1.5,3,,,0,99.7,0,4,1,0,1,❌ None
173,174,2,50,68,2506,2,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,4,7,1,4,75.0%,42.9%,✅ Equal,11,6,5,68_Recombination events.csv|2506,2506,68_Recombination events.csv,6279,7161,"['11', '31']",1000,0.0002,0.005,0.1,5000,50,6279,7161,6279-7161,"['31', '11']","['28', '4', '46', '50', '45']","['47', '17']",0,0,0,100,,,,,✅ Complete (2/2),60,100,2/2,100,2,2,2/2,100,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6279-7161,100.0%,100.0%,0,100,,,,,,,,,,0,100,0,1,1,0,2,❌ None
174,175,1,50,60,2407,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,3,6,2,5,33.3%,16.7%,✅ Equal,9,2,7,60_Recombination events.csv|2407,2407,60_Recombination events.csv,2064,9441,"['14', '19', '5']",1000,0.0002,0.005,0.1,5000,50,2068,9442,2068-9442,"['19', '5', '14']",['50'],"['10', '2', '29', '36', '47', '7', '40', '43', '15', '41', '31', '34']",4,1,5,99.9,,,,,✅ Complete (3/3),58.980000000000004,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2064-9441,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.5,0,1,1,0,1,❌ None
175,176,1,50,61,2403,1,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,3,3,6,9,3,6,50.0%,33.3%,✅ Equal,15,6,9,61_Recombination events.csv|2403,2403,61_Recombination events.csv,1518,10000,"['11', '12', '15', '19', '25', '26', '27', '28', '31', '32', '36', '37', '38', '48', '50', '9']",1000,0.0002,0.005,0.1,5000,50,1516,9996,1516-9996,['44'],"['20', '30', '24', '33']","['28', '19', '12', '26', '27', '36', '38', '37', '11', '48', '15', '9', '25', '32', '31', '50']",,,,,1518,379.5,25,,,5,,,,16,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,1,1,,,,,1,1518-10000,,,0,0,61_Recombination events.csv,Major_Exact_Match,"['28', '19', '12', '26', '27', '36', '38', '37', '11', '48', '15', '9', '25', '32', '31', '50']","Start_Start, End_End",2,3,6,,,0,99.4,0,4,1,0,1,❌ None
176,177,1,50,8,2144,1,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,1,1,1,2,0,1,100.0%,50.0%,✅ Equal,3,2,1,8_Recombination events.csv|2144,2144,8_Recombination events.csv,7236,8799,"['10', '12', '21', '22', '26', '27', '28', '3', '32', '34', '39', '4', '40', '45', '46', '47', '48', '5', '8']",1000,0.0002,0.005,0.1,5000,50,7236,8778,7236-8778,"['29', '19', '44', '35', '31', '23']","['12', '40', '48', '5', '22', '27', '3', '4', '21', '26', '8', '32', '45', '10', '28', '34', '47', '39', '46']","['33', '38', '30', '20', '15', '49', '11', '9', '41', '14', '37', '16', '13', '24', '17', '50', '2', '6', '18', '36', '7', '43', '25', '42', '1']",,,,,1563,390.8,25,,,5,,,,19,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,1,1,,,,,1,7236-8799,,,0,0,8_Recombination events.csv,Minor_Exact_Match,"['12', '40', '48', '5', '22', '27', '3', '4', '21', '26', '8', '32', '45', '10', '28', '34', '47', '39', '46']","Start_Start, End_End",2,10.5,21,,,0,97.9,0,4,1,0,1,❌ None
