,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
37,38,1,100,64,4831,3,Standard_Match,Step 1: Approximate,4,4,4,16,0,12,100.0%,25.0%,✅ Equal,20,8,12,64_Recombination events.csv|4831,4831,64_Recombination events.csv,6693,10000,['2'],1000,0.000025,0.01,0.1,5000,50,6706,9987,6706-9987,['2'],"['24', '32', '50', '41', '29', '49', '48', '13', '27', '47', '36', '44']","['33', '38', '40', '17']",13,13,26,99.21378893256728,3307,826.8,25,Exact Recombinant Match,,56.84275778651346,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6693-10000,99.2%,100.0%,0,99.21378893256728,,,,,,,,,,100,97.4,0,1,7,0,3,❌ None
38,39,1,100,65,5091,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,65_Recombination events.csv|5091,5091,65_Recombination events.csv,3000,4188,['28'],1000,0.000025,0.01,0.1,5000,50,2998,4144,2998-4144,['28'],"['27', '43', '48']",['8'],2,44,46,96.3,,,,,🎯 Perfect (1/1),56.260000000000005,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3000-4188,96.3%,100.0%,0,96.3,,,,,,,,,,100,95.4,0,1,3,0,3,❌ None
39,40,1,100,4,4887,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,7,0,3,100.0%,57.1%,✅ Equal,11,8,3,4_Recombination events.csv|4887,4887,4_Recombination events.csv,291,2322,['7'],1000,0.000025,0.01,0.1,5000,50,288,2319,288-2319,['7'],"['15', '11']","['33', '40', '36', '9']",3,3,6,99.9,,,,,🎯 Perfect (1/1),58.980000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,291-2322,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.4,0,1,2,0,2,❌ None
40,41,1,100,39,4980,3,Standard_Match,Step 1: Approximate,5,4,6,14,1,10,83.3%,28.6%,❌ Diff: RDP=5 vs Santa=4,20,9,11,39_Recombination events.csv|4980,4980,39_Recombination events.csv,4956,7206,['17'],1000,0.000025,0.01,0.1,5000,50,4954,7206,4954-7206,['17'],['45'],"['44', '50', '5', '47', '48']",2,0,2,100,2250,562.5,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4956-7206,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,7,0,3,❌ None
41,42,1,100,20,4975,1,✅ Complete Match (1/1),Step 2: Best Match,5,4,5,14,0,10,100.0%,28.6%,❌ Diff: RDP=5 vs Santa=4,19,9,10,20_Recombination events.csv|4975,4975,20_Recombination events.csv,4401,10000,['46'],1000,0.000025,0.01,0.1,5000,50,4386,9966,4386-9966,['46'],"['29', '6']","['19', '40', '31', '37']",15,34,49,99.4,,,,,🎯 Perfect (1/1),56.88,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4401-10000,99.4%,100.0%,0,99.4,,,,,,,,,,100,95.1,0,1,3,0,1,❌ None
42,43,1,100,77,4925,2,Standard_Match,Step 1: Approximate,3,3,4,18,1,15,75.0%,16.7%,✅ Equal,22,6,16,77_Recombination events.csv|4925,4925,77_Recombination events.csv,4218,4605,['28'],1000,0.000025,0.01,0.1,5000,50,4216,4604,4216-4604,['28'],['31'],"['29', '39', '1']",2,1,3,99.74160206718346,387,96.8,25,Exact Recombinant Match,,58.94832041343669,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4218-4605,99.7%,100.0%,0,99.74160206718346,,,,,,,,,,100,99.7,0,1,7,0,2,❌ None
43,44,1,100,51,5102,1,✅ Complete Match (1/1),Step 2: Best Match,4,3,4,14,0,11,100.0%,21.4%,❌ Diff: RDP=4 vs Santa=3,18,7,11,51_Recombination events.csv|5102,5102,51_Recombination events.csv,7086,10000,['6'],1000,0.000025,0.01,0.1,5000,50,7098,9790,7098-9790,['6'],['50'],"['33', '22']",12,210,222,92.4,,,,,🎯 Perfect (1/1),53.480000000000004,100,1/1,100,1,1,1/1,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7086-10000,92.4%,100.0%,0,92.4,,,,,,,,,,100,77.8,0,1,3,0,1,❌ None
44,45,1,100,94,4843,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,15,0,13,100.0%,13.3%,✅ Equal,17,4,13,94_Recombination events.csv|4843,4843,94_Recombination events.csv,411,5682,['32'],1000,0.000025,0.01,0.1,5000,50,424,5684,424-5684,['32'],"['7', '31', '10']","['3', '38']",13,2,15,99.8,,,,,🎯 Perfect (1/1),56.96,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,411-5682,99.8%,100.0%,0,99.8,,,,,,,,,,100,98.5,0,1,2,0,1,❌ None
45,46,1,100,91,4940,1,Standard_Match,Step 1: Approximate,2,2,3,14,1,12,66.7%,14.3%,✅ Equal,17,4,13,91_Recombination events.csv|4940,4940,91_Recombination events.csv,7647,10000,['8'],1000,0.000025,0.01,0.1,5000,50,7680,9994,7680-9994,['8'],"['38', '42']","['30', '31', '9', '34']",33,6,39,98.34254143646409,2353,588.2,25,Exact Recombinant Match,,56.66850828729282,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7647-10000,98.3%,100.0%,0,98.34254143646409,,,,,,,,,,100,96.1,0,1,7,0,1,❌ None
46,47,1,100,89,4903,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,4,11,1,8,75.0%,27.3%,✅ Equal,15,6,9,89_Recombination events.csv|4903,4903,89_Recombination events.csv,3654,6453,['16'],1000,0.000025,0.01,0.1,5000,50,3680,6454,3680-6454,['16'],"['29', '24']","['31', '21']",26,1,27,99.1,,,,,🎯 Perfect (1/1),56.82,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3654-6453,99.1%,100.0%,0,99.1,,,,,,,,,,100,97.3,0,1,2,0,2,❌ None
47,48,1,100,88,4852,2,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,8,0,3,100.0%,62.5%,✅ Equal,13,10,3,88_Recombination events.csv|4852,4852,88_Recombination events.csv,5112,7539,['36'],1000,0.000025,0.01,0.1,5000,50,5108,7538,5108-7538,['36'],"['2', '10']","['6', '12', '5']",4,1,5,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5112-7539,100.0%,100.0%,0,100,,,,,,,,,,100,99.5,0,1,2,0,2,❌ None
48,49,1,100,11,5024,1,Standard_Match,Step 1: Approximate,5,5,6,14,1,9,83.3%,35.7%,✅ Equal,20,10,10,11_Recombination events.csv|5024,5024,11_Recombination events.csv,1044,2802,['40'],1000,0.000025,0.01,0.1,5000,50,1040,2803,1040-2803,['40'],['35'],['16'],4,1,5,100,1758,439.5,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1044-2802,100.0%,100.0%,0,100,,,,,,,,,,100,99.5,0,1,7,0,1,❌ None
49,50,1,100,17,4389,1,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,6,16,1,11,83.3%,31.2%,✅ Equal,22,10,12,17_Recombination events.csv|4389,4389,17_Recombination events.csv,7305,10000,"['1', '10', '11', '14', '16', '2', '20', '25', '30', '31', '36', '37', '45', '46', '48', '5']",1000,0.000025,0.01,0.1,5000,50,7306,9991,7306-9991,"['31', '2', '14', '10', '16', '37']","['33', '26', '7', '40', '18', '39', '28', '27', '8', '43', '9', '44', '42']","['36', '25', '30', '46', '20', '45', '5', '1', '11', '48']",1,9,10,99.6,,,,,✅ Complete (6/6),58.92,37.5,6/6,100,16,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7305-10000,99.6%,100.0%,0,99.6,,,,,,,,,,66.66666666666666,99,0,1,2,0,1,❌ None
50,51,1,100,100,4961,1,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,12,0,10,100.0%,16.7%,✅ Equal,14,4,10,100_Recombination events.csv|4961,4961,100_Recombination events.csv,7977,10000,['9'],1000,0.000025,0.01,0.1,5000,50,8016,9976,8016-9976,['9'],"['24', '17', '7', '18', '10', '12', '38', '39', '20', '5', '1', '48']","['50', '30', '2', '6', '22', '37']",39,24,63,96.9,,,,,🎯 Perfect (1/1),56.38,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7977-10000,96.9%,100.0%,0,96.9,,,,,,,,,,100,93.7,0,1,3,0,1,❌ None
51,52,1,100,12,5030,1,Standard_Match,Step 1: Approximate,2,2,3,14,1,12,66.7%,14.3%,✅ Equal,17,4,13,12_Recombination events.csv|5030,5030,12_Recombination events.csv,4407,10000,"['16', '20', '34']",1000,0.000025,0.01,0.1,5000,50,4408,9980,4408-9980,"['16', '20', '34']","['32', '7', '18', '6', '35', '9', '48']",['12'],1,20,21,99.62453066332915,4407,1101.8,25,Exact Recombinant Match,,56.92490613266583,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4407-10000,99.6%,100.0%,0,99.62453066332915,,,,,,,,,,100,97.9,0,1,7,0,1,❌ None
52,53,1,100,85,4970,1,Standard_Match,Step 1: Approximate,7,6,8,23,1,17,87.5%,26.1%,❌ Diff: RDP=7 vs Santa=6,31,13,18,85_Recombination events.csv|4970,4970,85_Recombination events.csv,5262,6786,['24'],1000,0.000025,0.01,0.1,5000,50,5262,6786,5262-6786,['24'],"['7', '1', '15', '31']","['40', '4']",0,0,0,100,1524,381,25,Exact Recombinant Match,,60,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5262-6786,100.0%,100.0%,0,100,,,,,,,,,,100,100,0,1,7,0,1,❌ None
53,54,1,100,18,4942,3,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,7,25,1,19,85.7%,24.0%,✅ Equal,32,12,20,18_Recombination events.csv|4942,4942,18_Recombination events.csv,6717,9849,['4'],1000,0.000025,0.01,0.1,5000,50,6714,9848,6714-9848,['4'],"['8', '40', '37']","['33', '32', '30', '41', '18', '34', '38', '49', '46', '13', '45', '27', '16', '36', '44', '42']",3,1,4,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6717-9849,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,1,0,3,❌ None
54,55,1,100,98,5023,1,Standard_Match,Step 1: Approximate,4,4,4,23,0,19,100.0%,17.4%,✅ Equal,27,8,19,98_Recombination events.csv|5023,5023,98_Recombination events.csv,114,6780,['43'],1000,0.000025,0.01,0.1,5000,50,112,6782,112-6782,['43'],"['24', '32', '6', '13', '37']",['44'],2,2,4,100,3334,833.5,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,114-6780,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,7,0,1,❌ None
55,56,1,100,84,4845,1,Standard_Match,Step 1: Approximate,2,2,2,11,0,9,100.0%,18.2%,✅ Equal,13,4,9,84_Recombination events.csv|4845,4845,84_Recombination events.csv,1320,10000,['28'],1000,0.000025,0.01,0.1,5000,50,1316,9984,1316-9984,['28'],"['4', '41', '10', '8', '16', '37']","['15', '26', '31', '3', '29', '47', '36', '42']",4,16,20,99.81566820276497,1320,330,25,Exact Recombinant Match,,56.963133640552996,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1320-10000,99.8%,100.0%,0,99.81566820276497,,,,,,,,,,100,98,0,1,7,0,1,❌ None
56,57,1,100,10,5014,1,Standard_Match,Step 1: Approximate,5,5,6,16,1,11,83.3%,31.2%,✅ Equal,22,10,12,10_Recombination events.csv|5014,5014,10_Recombination events.csv,2310,5193,['21'],1000,0.000025,0.01,0.1,5000,50,2316,5182,2316-5182,['21'],"['32', '10']","['47', '18', '48', '5']",6,11,17,99.41033645508152,2883,720.8,25,Exact Recombinant Match,,56.882067291016305,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2310-5193,99.4%,100.0%,0,99.41033645508152,,,,,,,,,,100,98.3,0,1,7,0,1,❌ None
57,58,1,100,92,4888,1,Standard_Match,Step 1: Approximate,2,2,2,14,0,12,100.0%,14.3%,✅ Equal,16,4,12,92_Recombination events.csv|4888,4888,92_Recombination events.csv,1134,7494,['50'],1000,0.000025,0.01,0.1,5000,50,1086,7420,1086-7420,['50'],"['29', '32']","['23', '47', '48']",48,74,122,98.83647798742138,3640,910,25,Exact Recombinant Match,,56.76729559748428,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1134-7494,98.8%,100.0%,0,98.83647798742138,,,,,,,,,,100,87.8,0,1,7,0,1,❌ None
58,59,1,100,97,4876,2,🎯 Perfect Match (1/1),Step 2: Best Match,10,10,13,23,3,13,76.9%,43.5%,✅ Equal,36,20,16,97_Recombination events.csv|4876,4876,97_Recombination events.csv,966,6423,['47'],1000,0.000025,0.01,0.1,5000,50,965,6422,965-6422,['47'],['42'],['26'],1,1,2,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,966-6423,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,1,0,2,❌ None
59,60,1,100,9,5087,2,Standard_Match,Step 1: Approximate,4,4,4,19,0,15,100.0%,21.1%,✅ Equal,23,8,15,9_Recombination events.csv|5087,5087,9_Recombination events.csv,6228,7782,"['11', '2']",1000,0.000025,0.01,0.1,5000,50,6232,7782,6232-7782,"['11', '2']","['19', '47']","['15', '46', '5']",4,0,4,99.74259974259975,1554,388.5,25,Exact Recombinant Match,,58.94851994851995,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6228-7782,99.7%,100.0%,0,99.74259974259975,,,,,,,,,,100,99.6,0,1,7,0,2,❌ None
60,61,1,100,19,4617,3,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,13,0,9,100.0%,30.8%,✅ Equal,17,8,9,19_Recombination events.csv|4617,4617,19_Recombination events.csv,2523,9735,['35'],1000,0.000025,0.01,0.1,5000,50,2524,9750,2524-9750,['35'],"['3', '14', '18', '46', '20', '39', '47', '23', '42']","['38', '21']",1,15,16,100,,,,,🎯 Perfect (1/1),57,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2523-9735,100.0%,100.0%,0,100,,,,,,,,,,100,98.4,0,1,2,0,3,❌ None
61,62,1,99.94979919678715,14,4770,5,✅ Complete Match (1/1),Step 2: Best Match,4,4,8,27,4,23,50.0%,14.8%,✅ Equal,35,8,27,14_Recombination events.csv|4770,4770,14_Recombination events.csv,8445,8634,['48'],1000,0.000025,0.01,0.1,5000,50,8450,8634,8450-8634,['48'],"['26', '7', '2', '18', '10', '12', '38']","['33', '24', '32', '34', '20', '45', '39', '47', '16', '44']",5,0,5,97.4,,,,,🎯 Perfect (1/1),58.480000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,8445-8634,97.4%,100.0%,0,97.4,,,,,,,,,,100,99.5,0,1,3,0,5,❌ None
62,63,1,99.9496981891348,62,4885,1,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,5,13,1,9,80.0%,30.8%,✅ Equal,18,8,10,62_Recombination events.csv|4885,4885,62_Recombination events.csv,3036,8793,['8'],1000,0.000025,0.01,0.1,5000,50,3041,8791,3041-8791,['8'],['21'],['26'],5,2,7,99.9,,,,,🎯 Perfect (1/1),58.980000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3036-8793,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.3,0,1,1,0,1,❌ None
63,64,1,99.89868287740629,48,4804,2,Standard_Match,Step 1: Approximate,2,2,3,23,1,21,66.7%,8.7%,✅ Equal,26,4,22,48_Recombination events.csv|4804,4804,48_Recombination events.csv,7707,10000,['12'],1000,0.000025,0.01,0.1,5000,50,7720,9998,7720-9998,['12'],"['44', '50', '25']",['38'],13,2,15,99.34583515045792,2293,573.2,25,Exact Recombinant Match,,56.86916703009159,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7707-10000,99.3%,100.0%,0,99.34583515045792,,,,,,,,,,100,98.5,0,1,7,0,2,❌ None
64,65,2,99.89637305699482,26,5002,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,22,0,20,100.0%,9.1%,✅ Equal,24,4,20,26_Recombination events.csv|5002,5002,26_Recombination events.csv,3429,10000,['7'],1000,0.000025,0.01,0.1,5000,50,3426,9966,3426-9966,['7'],['35'],"['33', '4', '31', '17', '3', '13', '28', '8', '43']",3,34,37,99.5,,,,,🎯 Perfect (1/1),56.900000000000006,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3429-10000,99.5%,100.0%,0,99.5,,,,,,,,,,100,96.3,0,1,3,0,2,❌ None
65,66,2,99.84802431610942,43,4930,3,Standard_Match,Step 1: Approximate,5,5,6,12,1,7,83.3%,41.7%,✅ Equal,18,10,8,43_Recombination events.csv|4930,4930,43_Recombination events.csv,1962,2640,['19'],1000,0.000025,0.01,0.1,5000,50,1968,2630,1968-2630,['19'],"['8', '50', '48', '28']","['3', '26', '13']",6,10,16,97.6401179941003,678,169.5,25,Exact Recombinant Match,,58.528023598820056,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1962-2640,97.6%,100.0%,0,97.6401179941003,,,,,,,,,,100,98.4,0,1,7,0,3,❌ None
66,67,1,99.79939819458374,3,5018,1,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,3,24,0,21,100.0%,12.5%,✅ Equal,27,6,21,3_Recombination events.csv|5018,5018,3_Recombination events.csv,5316,10000,['24'],1000,0.000025,0.01,0.1,5000,50,5315,9994,5315-9994,['24'],"['30', '29', '19', '16', '37']",['26'],1,6,7,99.9,,,,,🎯 Perfect (1/1),58.980000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5316-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.3,0,1,1,0,1,❌ None
67,68,2,99.79939819458374,77,4946,1,Standard_Match,Step 1: Approximate,3,3,4,18,1,15,75.0%,16.7%,✅ Equal,22,6,16,77_Recombination events.csv|4946,4946,77_Recombination events.csv,2052,3789,['19'],1000,0.000025,0.01,0.1,5000,50,2053,3795,2053-3795,['19'],['47'],"['30', '43', '45']",1,6,7,99.94242947610823,1737,434.2,25,Exact Recombinant Match,,58.98848589522164,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2052-3789,99.9%,100.0%,0,99.94242947610823,,,,,,,,,,100,99.3,0,1,7,0,1,❌ None
68,69,2,99.79674796747966,7,4898,1,⭐ Excellent Match (1/1),Step 2: Best Match,6,5,6,15,0,10,100.0%,33.3%,❌ Diff: RDP=6 vs Santa=5,21,11,10,7_Recombination events.csv|4898,4898,7_Recombination events.csv,3066,10000,['47'],1000,0.000025,0.01,0.1,5000,50,3062,9984,3062-9984,['47'],['3'],['10'],4,16,20,99.8,,,,,🎯 Perfect (1/1),56.96,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3066-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,98,0,1,2,0,1,❌ None
69,70,2,99.79466119096509,64,4946,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,16,0,12,100.0%,25.0%,✅ Equal,20,8,12,64_Recombination events.csv|4946,4946,64_Recombination events.csv,1284,10000,['28'],1000,0.000025,0.01,0.1,5000,50,1304,9990,1304-9990,['28'],"['33', '38', '40']","['30', '14', '23', '43']",20,10,30,99.7,,,,,🎯 Perfect (1/1),56.94,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1284-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,97,0,1,3,0,2,❌ None
70,71,2,99.749498997996,97,4909,3,Standard_Match,Step 1: Approximate,10,10,13,23,3,13,76.9%,43.5%,✅ Equal,36,20,16,97_Recombination events.csv|4909,4909,97_Recombination events.csv,3198,8844,['37'],1000,0.000025,0.01,0.1,5000,50,3198,8851,3198-8851,['37'],['7'],"['16', '43']",0,7,7,100,4354,1088.5,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3198-8844,100.0%,100.0%,0,100,,,,,,,,,,100,99.3,0,1,7,0,3,❌ None
71,72,2,99.74849094567404,4,4896,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,7,0,3,100.0%,57.1%,✅ Equal,11,8,3,4_Recombination events.csv|4896,4896,4_Recombination events.csv,2325,5019,['42'],1000,0.000025,0.01,0.1,5000,50,2332,5015,2332-5015,['42'],['14'],"['15', '11']",7,4,11,99.6,,,,,🎯 Perfect (1/1),58.92,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2325-5019,99.6%,100.0%,0,99.6,,,,,,,,,,100,98.9,0,1,2,0,1,❌ None
72,73,1,99.74823766364551,81,4716,5,Standard_Match,Step 1: Approximate,8,8,8,17,0,9,100.0%,47.1%,✅ Equal,25,16,9,81_Recombination events.csv|4716,4716,81_Recombination events.csv,5814,10000,['33'],1000,0.000025,0.01,0.1,5000,50,5810,9992,5810-9992,['33'],"['4', '3', '14', '34', '39', '19', '45', '28', '27', '47', '9']","['10', '49', '5', '8', '37']",4,8,12,99.8088867654085,4186,1046.5,25,Exact Recombinant Match,,58.9617773530817,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,5814-10000,99.8%,100.0%,0,99.8088867654085,,,,,,,,,,100,98.8,0,1,7,0,5,❌ None
73,74,3,99.7467071935157,43,4943,4,Standard_Match,Step 1: Approximate,5,5,6,12,1,7,83.3%,41.7%,✅ Equal,18,10,8,43_Recombination events.csv|4943,4943,43_Recombination events.csv,5973,6351,['11'],1000,0.000025,0.01,0.1,5000,50,5980,6340,5980-6340,['11'],"['17', '46', '45', '23', '47', '9', '22']","['32', '34', '49', '36', '37', '15', '31', '2', '18', '10', '4', '25', '7', '6', '12', '29', '35', '14', '39']",7,11,18,95.23809523809523,378,94.5,25,Exact Recombinant Match,,56.04761904761905,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,5973-6351,95.2%,100.0%,0,95.23809523809523,,,,,,,,,,100,98.2,0,1,7,0,4,❌ None
74,75,2,99.64929859719439,39,4998,1,Standard_Match,Step 1: Approximate,5,4,6,14,1,10,83.3%,28.6%,❌ Diff: RDP=5 vs Santa=4,20,9,11,39_Recombination events.csv|4998,4998,39_Recombination events.csv,4881,9930,['39'],1000,0.000025,0.01,0.1,5000,50,4878,9936,4878-9936,['39'],"['50', '48', '44', '5']","['31', '25', '2', '18', '21', '1', '43', '42']",3,6,9,100,4951,1237.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4881-9930,100.0%,100.0%,0,100,,,,,,,,,,100,99.1,0,1,7,0,1,❌ None
75,76,1,99.64894684052156,56,4799,4,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,10,24,5,19,50.0%,20.8%,✅ Equal,34,10,24,56_Recombination events.csv|4799,4799,56_Recombination events.csv,1062,3090,"['1', '13', '14', '20', '21', '23', '24', '27', '28', '32', '34', '36', '38', '4', '40', '43', '44', '47', '49', '50', '7', '8']",1000,0.000025,0.01,0.1,5000,50,1068,3094,1068-3094,"['32', '50', '34', '49', '20', '28', '27', '47', '36', '24', '40', '1', '4', '7', '38', '13', '21', '8', '43', '23', '14', '44']","['15', '25', '3', '30', '41', '45', '5']","['18', '31']",6,4,10,99.7,,,,,✅ Complete (22/22),58.94,100,22/22,100,22,22,22/22,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1062-3090,99.7%,100.0%,0,99.7,,,,,,,,,,81.81818181818183,99,0,1,2,0,4,❌ None
76,77,2,99.64824120603015,11,4999,3,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,6,14,1,9,83.3%,35.7%,✅ Equal,20,10,10,11_Recombination events.csv|4999,4999,11_Recombination events.csv,681,8391,['47'],1000,0.000025,0.01,0.1,5000,50,690,8394,690-8394,['47'],"['3', '41', '14', '18', '10', '12', '21', '27', '43', '23']",['36'],9,3,12,99.9,,,,,🎯 Perfect (1/1),58.980000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,681-8391,99.9%,100.0%,0,99.9,,,,,,,,,,100,98.8,0,1,2,0,3,❌ None
